,Price Score,Market Capitalization Score,Price to Earnings Ratio (TTM) Score,Basic EPS (TTM) Score,Number of Employees Score,Free Cash Flow (Annual YoY Growth) Score,Free Cash Flow Margin (FY) Score,Free Cash Flow (Quarterly YoY Growth) Score,3-Month Performance Score,Basic EPS (FY) Score,EPS Diluted (TTM) Score,EBITDA (TTM) Score,Gross Profit (MRQ) Score,Gross Profit (FY) Score,Total Revenue (FY) Score,EPS Diluted (FY) Score,Last Year Revenue (FY) Score,Net Income (FY) Score,Current Ratio (MRQ) Score,Debt to Equity Ratio (MRQ) Score,Net Debt (MRQ) Score,Quick Ratio (MRQ) Score,Total Assets (MRQ) Score,Total Debt (MRQ) Score,Total Current Assets (MRQ) Score,Dividend Yield Forward Score,Dividends Paid (FY) Score,Dividends per Share (FY) Score,Gross Margin (TTM) Score,Operating Margin (TTM) Score,Pretax Margin (TTM) Score,Net Margin (TTM) Score,6-Month Performance Score,YTD Performance Score,Yearly Performance Score,1-Year Beta Score,Volatility Score,Price to Revenue Ratio (TTM) Score,Enterprise Value/EBITDA (TTM) Score,Enterprise Value (MRQ) Score,Total Shares Outstanding Score,Aggregated Score,Ticker,Sector,Description
247,0.0,0.0858063508388631,0.8513267557116595,0.1354776600244564,0.0918709095445559,0.0941285120554678,0.6318465780073989,0.2481147843366217,0.8774113286276721,0.0914424695443781,0.1318289473888685,0.2750930194424671,0.0422197180203235,0.1169462911932667,0.0827629128815386,0.0913994311477843,0.0827629128815386,0.1974648201103444,0.8610915085817008,0.5549922496310453,0.9355018183166256,0.773395782531989,0.1329331938998843,0.926408627389776,0.1200466694353167,0.3973104935254566,0.8570469875588531,0.0736341453634085,0.3101777659868664,0.7641039259897393,0.845026953738029,0.6835241367488515,0.7967886423416245,0.6171577776561111,0.5359859689659761,0.434709758012956,0.1649126665718615,0.8042420869535573,0.0736456417781354,0.0758248018153783,0.6666049398769988,0.45244226694725576,GOLD,Non-Energy Minerals,Barrick Gold Corporation
176,0.3673538510172286,0.1389848955265477,0.9024680961684798,0.5920847208656663,1.0,0.105814690930328,0.2864923563418242,0.0737139477201921,0.594982576159515,0.6373529184005345,0.5883184795530656,0.4958369729372084,0.540027812845195,0.6218360380936565,0.7390917259879435,0.60830852418794,0.7390917259879435,0.3407958639896359,0.2117008063557816,0.3523032935316104,0.3215137188127802,0.262800941881586,0.2561962325117919,0.4164469482464538,0.2965275499516668,0.4320997685472901,0.8196087352138308,0.6015037593984963,0.1340660176824609,0.2319832873427332,0.3996511214763188,0.443559010174281,0.0157897476422427,0.4188045629974644,0.1807546643060791,0.367402493499198,0.6187589271469004,0.0,0.0676031465899831,0.2280200918852082,0.0762166809772439,0.4520139440393709,FDX,Transportation,FedEx Corporation
42,0.3237067310949037,0.65724819215942,1.0,0.108546686457428,0.3425330595167265,0.2057007656165813,0.6782636042671848,0.3480933125081281,0.2908153055860001,0.1071499896069808,0.1045734621092626,0.2720545956097769,0.6490107700804798,0.5326294474876053,0.2005616205278869,0.1053079850285598,0.2005616205278869,0.1532199249455142,0.1248378602861929,0.5422804060547015,0.8829543038740041,0.1796150571165905,0.2758443740428536,0.7781820768532508,0.2867556372708118,,1.0,0.0,0.7618410498513586,0.1432989331276954,0.348931352249275,0.3943470058334422,0.1914043818035503,0.9832814090337968,0.187401476883029,0.8083042550419113,0.1777467375470217,0.6345145826947451,0.6373022515152842,0.5200287085632261,0.3685955604033138,0.45090309142596197,CRM,Technology Services,"Salesforce, Inc."
159,0.1919976516810802,0.1557928529520024,0.0,0.9406777053996478,0.0568441356543769,1.0,0.2950813753437063,0.4950030447178299,0.2822174611705494,0.1664920911162102,0.9429521596904404,0.5189885726166917,0.4195794540003156,0.0823546825121051,0.8871995580356868,0.1632519905920595,0.8871995580356868,0.1423207756452662,0.2126809433965415,0.5018215030096302,0.6781266289105319,0.2068332689743545,0.2304316585543279,0.7315888850572402,0.3851765172341803,0.6810346016814075,0.6394449499545041,0.7258145363408522,0.0,0.2157691299489615,0.4631734554460811,0.4975175041999184,0.7106140718011833,0.3413479274240693,0.7605815896910088,0.1305718586276226,0.4069045883664618,0.0,0.0318701263824319,0.1524868484715874,0.1623480401483555,0.45009792297234874,PSX,Energy Minerals,Phillips 66
262,0.5658319597172986,0.0750258700605301,0.8293800046822838,0.6079006667845909,0.0184586300213039,0.0,0.0,1.0,0.188722038464211,0.0890376064265539,0.6061585560105361,0.1113912618868071,0.0965527359160486,0.0061778777488588,0.0144300997927141,0.0888440891722731,0.0144300997927141,0.0489412872839364,0.3252022659699518,0.5057109906697372,0.8940607536058194,0.2118726964555982,0.0321377997569006,0.950479370180048,0.0523169433036082,0.0325443333297814,0.959542083712466,0.3127819548872181,0.4224495434361897,0.7379949550858167,0.779799168517582,0.8991478721896187,0.558241880023839,1.0,0.8745005269841641,0.9999999999999998,0.5914104318581633,0.5968086035648354,0.2840343731361447,0.0687341352144564,0.0233243180933344,0.44890918075068875,ALB,Process Industries,Albemarle Corporation
71,0.1152934269650236,0.4472294727690903,0.5570258798719411,0.162727741161451,0.064041417960578,0.7703536978689277,0.6111508855354895,0.4284242308389001,0.6867619743011508,0.1517706851648821,0.1586337112176473,0.2982109773753209,0.1853400662774183,0.2285686548671241,0.1197419278881189,0.147901576064449,0.1197419278881189,0.2889064357993252,0.4383095926565848,0.569944243630582,0.9823196200469516,0.3809734587268223,0.2006831296320404,0.9599465562327092,0.2299136317304707,,1.0,0.0,0.4015825206866494,0.3443031234480024,0.5054820080463697,0.5642483757413214,0.0,0.5736373896029939,0.1193855511518158,1.0,0.6978350833129154,0.6392444594935884,0.3639278778554948,0.3228559404708218,0.6080824680338988,0.447107544282482,AMD,Electronic Technology,"Advanced Micro Devices, Inc."
72,1.0,0.4471882449228164,0.8464737093099153,,,0.1590077034673622,0.3132811325283494,0.0,0.0682626655561743,,1.0,,,,1.0,1.0,1.0,0.5150242941080918,0.2390443582461662,0.4829050679604074,0.626603872376411,,0.3098391245577431,0.6317374946069115,0.9526667497074568,0.170778655417271,0.7204276615104641,1.0,,0.2188922790451624,0.4064918506134141,0.4494150986320215,0.4286474274772057,0.1118217751701721,0.6255207069963747,0.0698521471860084,0.1297006977065567,0.9827099070159402,,0.4604919971113378,0.07091000214512,0.4466971993868205,ELV,Health Services,"Elevance Health, Inc."
236,0.7272337254724863,0.0955604928700146,0.8982079881298264,0.979208164458151,,,,,0.5190930591501666,0.9826049389257284,0.9659787566336956,,0.169806296354742,,,0.926838416277925,,0.2412818921178071,,0.3647002514860057,0.9642115865671202,,0.4837343876618288,0.921363743909096,,0.2246031064928137,,0.9784461152882206,0.4525494488122866,0.5120045662514026,0.6394104751090834,0.6687259527974481,0.8635188430593485,0.5662019731227839,0.6459310870265909,0.656529636082257,0.0205587856116425,0.8658599537945553,,0.0668641750071822,0.0191255927678364,0.4456394706097916,AMP,Finance,"Ameriprise Financial, Inc."
92,0.3331451667532233,0.3123725078370881,0.7030208221205044,0.3019834342098179,0.1069852023875784,0.2722481858353682,0.8467566632033213,0.4174154421857219,0.6555337230272735,0.2612764257795782,0.2985648684138959,0.295999507018703,0.1989126361054126,0.1829829302096287,0.0842252406746244,0.2526391460965642,0.0842252406746244,0.2562532953098672,0.4030138775337973,0.5503376719806737,0.8327322497649663,0.3210534848624762,0.1460172416266656,0.8973243786156889,0.0635629060299894,0.2953156185802406,0.648646041856233,0.5954887218045114,0.6044241272188503,0.6857927446400529,0.7450455773432922,0.8071070758801138,0.3598059301279683,0.3111453263344759,0.5896827970135414,0.4101249403551762,0.1341875465651961,0.4926975697094046,0.2559083110955236,0.2285457078746178,0.1766869061444489,0.44558120786525846,ADI,Electronic Technology,"Analog Devices, Inc."
455,0.0222864497482331,0.0039379537576424,0.9347134380733796,0.1951633122351511,0.0366917451970136,0.2804982375770775,0.675097988760358,0.5554140412001716,1.0,0.148754671764001,0.1920139239621131,0.1246626454800959,0.135890898690232,0.1654299267609392,0.0535779359249938,0.1462176797393281,0.0535779359249938,0.1369343844693466,,0.4808135764020474,0.8490086071383041,,0.0765735658125084,0.85985547296033,,0.7538646033191756,0.8673566878980892,0.2325814536340852,0.8691579827617116,0.5782690992273894,0.6686226390586683,0.6608248750601083,0.5996132573904421,0.8033312589785806,0.4863004117611091,0.5483635893162919,1.0,0.9029410258912088,0.0985212480613294,0.0136574552036496,0.1731522489637623,0.4434396683999937,BEN,Finance,"Franklin Resources, Inc."
109,0.6604872761758529,0.2405551593463712,0.7173291102429844,0.4864335868704192,0.0947498224670364,0.0200441348397262,0.2594276427931201,0.3739364264205173,0.8247304632099937,0.4574110377939084,0.4854816276738747,0.1910486260929464,0.0845924727789174,0.081769826622685,0.0897330569264489,0.4413293013588379,0.0897330569264489,0.2163639094784722,0.3478532080361216,0.4907416957801818,0.8408572456567863,0.3847611495405275,0.0738634773254655,0.8758700462839107,0.0871577418285231,0.3920594721866378,0.6853275705186533,1.0,0.2086138730680317,0.4743417674519966,0.6783912140590549,0.7091462994238412,0.8512001906292936,0.2843467492791344,0.6455861087084971,0.2252417889189731,0.1006843707554049,0.6290525331330324,0.3669990137795559,0.150385411776469,0.0642763602886467,0.44333363741312615,APD,Process Industries,"Air Products and Chemicals, Inc."
496,0.7350464018786552,0.0,0.7714620617960173,0.6086735831788782,0.0,0.2151380883348925,0.907291432957178,0.3932726955611647,0.4498518676837633,1.0,0.6098027179698365,,,,0.0830384977430309,1.0,0.0830384977430309,0.146655714831083,0.0,0.5199415345570757,0.9071410705341229,,0.0993264446609844,0.9569465299438192,0.1127910301911751,0.3170600824846992,0.9438810282074612,1.0,,0.2124089618336174,0.3967393594126612,0.459217639407448,1.0,0.4076091200888831,0.7729181603517776,0.108973991078664,0.1883597019245209,0.9541339890315952,,0.0,0.0,0.4420556695722172,RE,Finance,"Everest Re Group, Ltd."
64,0.4037527942737146,0.4746914021779318,0.8673697976823547,0.530024533366147,,0.1485317582104885,0.6806120944974372,0.3880451007670552,0.3276426594557391,0.5035601185211752,0.5296622351378021,0.6081468607440638,0.3023364762505918,0.3338427149627378,0.1875684366942714,0.4853528368378693,0.1875684366942714,0.5918711946091152,0.0579941678220478,0.17103374308505,0.3175405709208455,,0.1933084418366538,0.4691793690975643,0.0462648311143313,0.4655974885724842,0.2813921747042767,1.0,0.4738688881481816,0.8911367336278827,0.9185735680792888,0.905870525042076,0.204203478918862,0.1264862862086201,0.246839091157414,0.1853928651797527,0.2021283291106294,0.6671227854316557,0.1850713382737407,0.5041746236709364,0.21794869037197,0.4372912284603616,UNP,Transportation,Union Pacific Corporation
207,0.0825524420258766,0.1141058274916849,0.96563094518186,0.3398832550162658,,0.164884976571662,0.418869540743405,0.3538105568569308,0.7830169729582047,0.3045399153070831,0.3362924342846486,0.4187470718768012,0.1071780811109358,0.2391410497912562,0.4449170443870382,0.2927401017370308,0.4449170443870382,0.4010571025120211,0.3463569811610021,0.4652438005597432,0.6991275534821868,0.2449597009960398,0.1781781551912502,0.7462951994940161,0.3361766031989417,0.9353965919912672,0.5436760691537762,0.5614035087719298,0.0336324852825614,0.3023594828371165,0.4998002810927987,0.5277559607595256,0.5730987750495109,0.7345758714677032,0.4157039908042785,0.2195557688547217,0.3194860597561485,0.9841796273423956,0.0266788049480302,0.1225024251955993,0.252739134439188,0.43725865174944056,DOW,Process Industries,Dow Inc.
86,0.4537674712669632,0.3395438231973024,0.7380540048760313,0.3887692556161413,0.2775607930445464,0.1605011212599897,0.5740542590859493,0.3733201316336669,0.1125530844642884,0.3325073260595784,0.3860908010163248,0.2367705725237898,0.2322495857661354,0.2221930829736657,0.1202586018030859,0.3209795510130727,0.1202586018030859,0.2720759378581452,0.1292756504408883,0.4186889388399516,0.8966644105167724,,0.1589764913717636,0.9532629925107592,0.7864670412858925,0.3998771952225062,0.6226114649681529,0.81203007518797,0.5137278965372593,0.5781994485352075,0.7085548691759833,0.7199435191514537,0.2482774219928458,0.0,0.6301554209681994,0.3287985389990064,0.2554254637372638,0.6421574643546208,0.3657413807821724,0.3011361865892248,0.1397415648582021,0.4366589264371713,ADP,Technology Services,"Automatic Data Processing, Inc."
83,0.515162463025267,0.3491671942528269,0.6214340691485646,0.3477893052981303,0.2103861581866687,0.1561890284698582,0.5397107549530494,0.3973091017565182,0.6531873282920686,0.2610930195592544,0.3434991724877426,0.2267365707052563,0.2937066040713271,0.3179037852290918,0.1251577633264967,0.2511623182290567,0.1251577633264967,0.196658563460995,0.4074893453461269,0.4628193514668354,0.7181510588265192,0.2445369874093428,0.1013090554781183,0.8001410321636839,0.1404050168333038,0.1661117133643399,0.783894449499545,0.5182957393483709,0.6934183725373055,0.4858345984401545,0.5684455122944427,0.6344027261421836,0.6533958498766838,0.2734886679568328,0.5182010726498262,0.4705294949067145,0.2017274076874858,0.6362980208680304,0.46682268300923,0.2589013153411727,0.1255067283830273,0.4360749679794036,SYK,Health Technology,Stryker Corporation
160,0.3598121344864182,0.1526485901117454,0.328933993903109,0.2088066324686411,0.0342926510949465,0.2138733263032533,0.9109835827920886,0.4064090099825994,0.6890601834429333,0.149235603630628,0.2041779656407586,0.0677163601961344,0.0678515070222502,0.0593010130186028,0.0117003821305811,0.1448893160489775,0.0117003821305811,0.0941398224940362,0.2199855360921306,0.5354470399560021,0.9370449956069252,0.2589931278885411,0.0044736192477727,0.9923004634576694,0.0062382873012503,,1.0,0.0,1.0,0.7139036860648796,0.8126750692889393,0.8067269439377426,0.3668417784618702,0.6150829808252366,0.8293446226936569,0.6011784287456996,0.3107678183523538,1.0,0.9108541572245654,0.1070417818484767,0.0847889481539942,0.4341263596927408,CDNS,Technology Services,"Cadence Design Systems, Inc."
375,0.0073836566035179,0.0206113140791427,0.0,0.287905588839241,0.0,0.8665643745217068,0.730419001438147,1.0,0.0,0.1391115802687512,0.2849517090264881,0.357142093632655,0.1859564857187944,0.0398722931817018,0.017178539853321,0.1369191339068738,0.017178539853321,0.1306318329174641,0.3076728269240514,0.5472404628515373,0.8981145179501421,0.3717931599063097,0.0523588627363441,0.9631012230519546,0.0181596172638293,1.0,0.8225659690627843,0.2245614035087719,0.7339669183733919,1.0,1.0,1.0,0.127933675826832,0.306790280562503,0.6708210447074672,0.3203290680257853,0.3965911555996922,0.8760200636004521,0.0,0.0317728873233408,0.2858674527022548,0.43100675732118365,CTRA,Energy Minerals,Coterra Energy Inc.
315,0.2078939643687763,0.0465081638813545,0.8748946490289584,0.3563298391872457,,0.0910981064372005,0.8720447666964295,0.2839753320263331,0.4024558943905011,0.3199664162832118,0.353716812096442,0.1374502098988063,0.1262007850718005,0.1496966606367596,0.0398254101790241,0.3091493002648913,0.0398254101790241,0.1593645178118858,,0.572797171388866,0.9703324314531744,,0.0253151145241088,0.999689172533986,,0.8015935124951679,0.7480891719745223,0.962406015037594,1.0,0.7706976775078626,0.8138392211941761,0.8179350795049405,0.2437969237350328,0.3262359956585435,0.1754797424042658,0.8551376009999503,0.3819498880977428,0.7392477556952093,0.0981866826166978,,0.064901710679432,0.4286273559655316,TROW,Finance,"T. Rowe Price Group, Inc."
380,0.8721069388308081,0.0192570162635555,0.4736859489868068,0.4208779714982272,0.0029748766865631,0.1720736276479573,0.5928833458360565,0.1750378383524254,0.6590774943365318,0.2606609960180471,0.40856183808732,0.0341118132613643,0.0037308170269843,0.0,0.0,0.2448330559397391,0.0,0.0582885714783831,1.0,0.5771236146792779,0.946266635245231,0.8324298469190256,0.0,0.0,0.0001501225436446,0.0637924457558221,0.9751219290263876,0.481203007518797,0.6636297649865716,0.6649208420477095,0.7793142986613031,0.8172806885290553,0.0390152406673758,0.6943305855575843,0.6232239097364096,0.8266724095255524,0.8150862259534362,0.1224537679961799,0.7954389218842058,0.0116094361595722,0.0,0.4279760437375274,MPWR,Electronic Technology,"Monolithic Power Systems, Inc."
77,0.1381669564432,0.416696218690225,0.7800999241007409,0.2220961800241488,0.4454973801892405,0.2032563817280166,0.5966780373371947,0.2974699387653162,0.1713127614877613,0.1985148171847552,0.2187701536142471,0.4499278433600202,0.5408908000631214,0.6140272479217291,0.2422973019328337,0.1930620345843393,0.2422973019328337,0.4372296414940034,0.3327895943664286,0.5045046687294843,0.6548004058030443,0.308638135008631,0.2800812289701778,0.5930309698590142,0.4225097850705525,0.6218059348587535,0.2304367606915377,0.5052631578947369,0.7152155464098254,0.5082083403045274,0.6228570093812149,0.6407186331587408,0.186844552839246,0.4427243389838086,0.2236312283361453,0.0243751185294005,0.0,0.7731615513338583,0.2094028111411397,0.4025509667738786,0.4977251364067538,0.42691120950402983,MDT,Health Technology,Medtronic plc.
111,0.1989071285027208,0.2390940350871503,0.5189707887349777,0.1959477646950248,0.0190919908642496,0.9938446903891353,0.95135466927001,0.566839486837468,0.2646888603788067,0.0222288339032511,0.1866564619771715,0.0992706605737567,0.2382676887722897,0.1291729427541448,0.0358347269266266,0.0250513764192003,0.0358347269266266,0.0113703400591267,0.3589344772162374,0.516656681376916,0.0,0.4408859796710174,0.0391568290272457,0.9681241949027388,0.2377473723730309,,1.0,0.0,0.8618471247261513,0.5335296857130193,0.673409669025437,0.7583740646719654,0.3997602596080896,1.0,0.21374052714394,0.8985076123290112,1.0,0.3074518718101592,0.7551349940826662,0.1736683167926946,0.2250997422140649,0.42600006868080076,ABNB,Consumer Services,"Airbnb, Inc."
297,0.2668051572696277,0.0571535720556447,0.913464102357506,0.485126166103963,0.1624042761453275,0.1118151224948295,0.2810216604335779,1.0,0.8689021797924856,0.4427996755747747,0.4829330453228074,0.1676261034384903,0.2563515859240818,0.2454716327705536,0.2172269657792635,0.4261195371043234,0.2172269657792635,0.2067679193339406,0.3554069573895658,0.447609151999767,0.8592435825826878,0.1919155694746204,0.0374346427275382,0.9325906464121586,0.1415278218826647,0.4494267784351796,0.8776160145585059,0.5513784461152883,0.251098803766957,0.3030541607946631,0.4785080637751235,0.5137587180582114,0.6070321658528123,0.5495790675481095,0.3538746548915874,0.1781244700157707,0.0135263941451713,0.9653615423086348,0.109077003022862,0.0462131165672447,0.0658254615381155,0.42563479310654884,FERG,Distribution Services,Ferguson plc
353,0.2106938830808138,0.0288187316697243,1.0,0.1153106662462411,0.0042799838780876,1.0,0.4464588424516457,0.5300835181319051,0.9871105406687676,0.0312442685556148,0.1099581193327065,0.012570333451505,0.0119876321603282,0.0159841757277286,0.002522670434031,0.0336935543105401,0.002522670434031,0.0341127577229208,1.0,0.5436924910766237,0.9363763898854054,0.9372536410995128,0.0085198719033589,0.9879050538071724,0.0239964666728654,,1.0,0.0,0.8691753776015515,0.0803350352745476,0.4085572242956609,0.456903382468078,0.9182116637872684,0.6272820882269954,0.944060660913298,0.12505089968077,0.3263586922223086,0.2184970746883208,1.0,0.007168922706371,0.0501905285032087,0.4231316894155339,BMRN,Health Technology,BioMarin Pharmaceutical Inc.
