Ticker,Description,"Change 1m, %","Change 5m, %","Change 15m, %","Change 1h, %","Change 4h, %",Change %,"Change 1W, %","Change 1M, %",3-Month Performance,6-Month Performance,YTD Performance,Yearly Performance,1-Year Beta,Volatility
IMGN,"ImmunoGen, Inc.",0.22220741,0.45211581,-1.19824754,0.00665188,-3.00430108,-9.07258065,-5.05263158,-9.07258065,-23.55932203,-5.84551148,-9.2555332,-11.22047244,0.5775037,6.69642857
LC,LendingClub Corporation,0.05279831,-0.42038886,-0.94093048,-0.52493438,-3.85591071,7.61363636,-3.36734694,7.61363636,-14.22101449,-32.16332378,5.33926585,-39.83481576,1.7864964,4.96304118
TITN,Titan Machinery Inc.,0.02283105,-0.63506464,-1.43982002,-1.32882883,-1.83732915,10.29448779,1.45867099,10.29448779,26.10071942,48.6431479,10.23899371,49.65846995,1.2014534,3.84259259
NVGS,Navigator Holdings Ltd.,0.35005834,0.27205597,0.46728972,0.54559626,-0.46296296,7.60869565,-0.77101002,7.60869565,0.86206897,11.23595506,7.78894472,47.08571429,0.26493934,2.50195465
RIOT,"Riot Platforms, Inc.",-0.13310868,-0.46851385,-1.05008347,-0.46851385,-5.39345571,75.22123894,-6.16113744,75.22123894,-16.4556962,-25.47051443,70.20057307,-56.48351648,3.0594106,15.54054054
INTR,Inter & Co. Inc.,-0.80321285,-1.2,-1.78926441,-1.98412698,-1.78926441,4.21940928,-0.80321285,4.21940928,-18.48184818,-17.66666667,11.26126126,-37.93969849,0.09746738,9.42622951
BLFS,"BioLife Solutions, Inc.",-0.08635579,0.06486486,0.08650519,0.60869565,5.03858375,27.03296703,-1.61702128,27.03296703,-3.7468776,17.71894094,23.90139335,-10.974201,2.2921708,7.6500229
ARKO,ARKO Corp.,0,0.30413625,0.06067961,0.06067961,0.06067961,-4.96535797,-0.12135922,-4.96535797,-20.55984556,-9.85761227,-4.96535797,6.60621762,0.6894872,2.14723926
JELD,"JELD-WEN Holding, Inc.",-0.34042553,-0.46748831,-0.63640221,-0.63640221,-1.92629816,21.34715026,-2.74086379,21.34715026,8.6270872,-26.49089768,18.28282828,-47.3234368,1.6140394,2.81810418
AGRO,Adecoagro S.A.,-0.17910448,-0.17910448,-0.29815146,-0.05977286,-1.70487948,0.84439083,-0.47619048,0.84439083,-3.0162413,2.3255814,1.33333333,8.4306096,0.52548873,2.52707581
DRQ,"Dril-Quip, Inc.",0,-0.05071641,-0.30970406,0.38115038,-0.61749571,6.62495399,1.40007,6.62495399,15.1888668,21.72268908,7.33605039,13.92056626,0.84523565,4.20677362
HFWA,Heritage Financial Corporation,0.10737294,0.21497671,-0.39173789,-0.42719829,-1.02618542,-8.71409922,-1.16607774,-8.71409922,-16.8549346,8.91744548,-8.92217519,15.81780538,0.4732974,2.34935438
RGR,"Sturm, Ruger & Company, Inc.",0.07203314,-0.07192951,-0.08989572,0.01799856,-0.23339318,9.75898854,-0.48361096,9.75898854,-1.19153477,-15.72880328,8.66418932,-14.57564576,0.7871916,1.10828829
ASTE,"Astec Industries, Inc.",-0.27752081,-0.27752081,-0.30057803,-0.10425113,-1.95543429,6.02557796,-1.28234486,6.02557796,-1.55286595,4.50909091,4.73760933,-31.63653663,1.1821811,2.61172374
NEXA,Nexa Resources S.A.,0.13550136,0,-0.13513514,0.54421769,0.08261217,22.55389718,-1.59786951,22.55389718,44.90196078,13.86748844,20.16260163,-6.4556962,0.93141395,2.31607629
ARQT,"Arcutis Biotherapeutics, Inc.",0.12461059,-0.24829299,-0.58768945,-0.3101737,-0.67985167,8.44594595,-3.07971014,8.44594595,-10.23489933,-26.54462243,6.29139073,11.76880223,0.08811889,3.92218387
CINT,CI&T Inc,-1.4379085,-1.95058518,-0.78947368,1.61725067,-2.50462263,16,-1.95058518,16,-8.82708585,-38.0952381,14.41578149,-34.09090909,1.7442198,7.27762803
CRNC,Cerence Inc.,0.20533881,0.08203445,0.37021802,0.24650781,-0.46910055,31.67835942,-2.24358974,31.67835942,38.47900114,-14.92329149,28.75989446,-58.66508555,1.4692752,3.78378378
MTTR,"Matterport, Inc.",0.14749263,0,-0.73099415,-0.29368576,-2.02020202,21.07142857,-3.96600567,21.07142857,-4.9088359,-25,18.1184669,-59.97638725,2.159112,4.74777448
PRDO,Perdoceo Education Corporation,0.03449465,-0.13774105,-0.24079807,0.13812155,-0.27510316,4.31654676,0.13812155,4.31654676,24.14383562,5.99415205,4.39164867,34.63324048,0.8747281,1.52673351
WEST,Westrock Coffee Company,0.3875969,0.30983734,0.58252427,0.59033711,1.171875,-3.36826347,0.78064012,-3.36826347,18.33180568,29.08192853,-3.44053852,33.23013416,0.16233811,1.8081761
QRTEA,Liberty Interactive Corporation - Series A QVC Group Common Stock,-0.20080321,-0.6,-0.99601594,-1.38888889,-1.38888889,52.14723926,-6.76691729,52.14723926,3.76569038,-14.48275862,47.61904762,-60.22453889,1.9610234,8.46774194
WTTR,"Select Energy Services, Inc.",-0.05871991,-0.35128806,-0.35128806,0.11764706,-0.29291154,-7.9004329,0.11764706,-7.9004329,-12.98568507,16.09822647,-7.5,31.1248074,0.6316266,3.74396135
FLGT,"Fulgent Genetics, Inc.",0.09088155,0,0.03027551,0.15156108,0.76242757,10.94694426,-4.94821634,10.94694426,-17.37934484,-45.52349547,9.54907162,-45.18002323,1.1657704,6.6584842
RGNX,REGENXBIO Inc.,0.08912656,0.11143303,-0.17777778,0,-0.08896797,-1.01410935,-2.93990489,-1.01410935,-6.65280665,-31.74217087,-1.36203866,-8.81397238,1.2124531,4.37330929
ZUO,"Zuora, Inc.",-0.48010974,-0.13764625,-0.13764625,0,-0.34340659,14.1509434,-3.2,14.1509434,-7.8680203,-17.59364359,12.55813953,-52.04755614,1.7382396,5.11562719
RSKD,Riskified Ltd.,0.34965035,0,-0.51993068,-0.69204152,-1.54373928,24.02597403,-1.03626943,24.02597403,27.33333333,20.63157895,21.65605096,-6.67752443,1.7323471,4.2642303
GBX,"Greenbrier Companies, Inc. (The)",0,0,-0.23624705,-0.03381806,-1.13712375,-11.84014316,-0.06761325,-11.84014316,-16.77927928,-2.69914417,-12.80235988,-22.10803689,0.9610012,2.72540281
KNSA,"Kiniksa Pharmaceuticals, Ltd.",-0.21489971,0,-0.5,-0.07173601,0.21582734,-7.14285714,-0.57183703,-7.14285714,8.92717306,31.47448015,-7.94176042,31.22641509,-0.1276063,3.3773862
CDMO,"Avid Bioservices, Inc.",0.0643915,0.12241479,0.42003231,0.45248869,-1.77798285,12.70878722,-5.3081147,12.70878722,-6.84273709,-19.54380508,11.09520401,-6.67468431,1.6761055,6.4977258
QURE,uniQure N.V.,-0.1450677,-0.04840271,-0.55381652,0,-0.62560154,-8.95456551,-2.82485876,-8.95456551,8.68878357,-16.9416499,-9.71128609,23.88955582,1.4531627,3.50877193
NWLI,"National Western Life Group, Inc.",-0.34506384,-0.34506384,-0.34506384,0.57777778,-0.70932358,-2.8113879,1.90298507,-2.8113879,36.18230777,36.55,-3.37873695,28.82075472,0.41744307,2.03703704
GPRO,"GoPro, Inc.",0.08216927,0.41220115,0.4950495,0.4950495,1.33111481,22.08835341,-1.2987013,22.08835341,9.74729242,-6.46153846,21.35728543,-27.18562874,1.2930224,3.17725753
SHEN,Shenandoah Telecommunications Co,0.10416667,-0.15584416,-0.15584416,0.15633142,-0.8255934,21.03274559,-1.48641722,21.03274559,-15.25573192,-11.46936895,19.23076923,-12.31751825,1.1352293,2.39708181
AXL,"American Axle & Manufacturing Holdings, Inc.",-0.17825312,-0.29673591,-0.17825312,-0.29673591,-1.98366394,7.4168798,-1.17647059,7.4168798,-14.54730417,-5.93505039,5.26315789,7.27969349,1.6231894,3.79061372
HCSG,"Healthcare Services Group, Inc.",-0.03850597,-0.03850597,-0.19223376,0.03853565,-0.61255743,8.16666667,-0.76452599,8.16666667,-6.61870504,-9.98613037,7.00741962,-25.3164557,0.57092255,1.93948798
GRNT,"Granite Ridge Resources, Inc.",0.42134831,0,-0.55632823,-1.37931034,-4.02684564,-20.3765227,-6.74448768,-20.3765227,-23.91534392,-27.59315206,-18.84875847,-26.85656155,-0.00164701,10.14285714
LANV,Lanvin Group Holdings Limited,0.06807352,0.61601643,1.10041265,2.36768802,1.28431264,-19.84649123,5.3314121,-19.84649123,-27.04590818,-26.16161616,-21.39784946,-24.63995217,-0.07943754,14.40882353
CENX,Century Aluminum Company,0.04770992,-0.38004751,-0.19038553,0.09546539,-1.50305308,28.11735941,-4.64058235,28.11735941,41.04979812,30.83645443,25.65947242,-31.77083333,2.2764246,4.96657116
GIC,Global Industrial Company,-0.31633057,-0.31633057,-0.27689873,-0.17818254,-0.88460782,7.09732257,-0.27700831,7.09732257,-21.7877095,-27.75229358,7.96915167,-25.66371681,1.1153052,3.40746624
RMR,The RMR Group Inc.,0,-0.09910803,0.03307972,0.09930487,-0.16507098,7.04424779,-0.59171598,7.04424779,10.4859335,5.10948905,6.36651425,-1.33768352,0.72510326,1.64124668
BHE,"Benchmark Electronics, Inc.",0.25830258,0.11053795,0.25830258,0.62962963,0.09209799,1.79842638,-0.54904832,1.79842638,-5.36398467,3.66272415,1.07886905,16.60944206,0.6780218,1.93832926
SPLP,Steel Partners Holdings LP LTD PARTNERSHIP,0.29545455,0.29545455,0.29545455,2.43732591,2.43732591,3.10747664,2.43732591,3.10747664,1.77583026,6.04349393,4.0065991,30.10023585,0.03184629,2.38636364
ASLE,AerSale Corporation,0.04345464,0.09782609,0.26129559,0.42529989,0.69983598,13.50184957,1.96621435,13.50184957,-13.16037736,3.54330709,13.22263223,33.30919623,0.8087588,5.00839953
JBSS,"John B. Sanfilippo & Son, Inc.",0.09109127,0.01213592,-0.07275373,-0.06063546,-0.20586098,1.56173143,1.12648463,1.56173143,-0.85234094,9.40521923,0.70723083,1.27454611,0.3908309,1.8384606
OPK,"Opko Health, Inc.",-0.4048583,-0.80645161,-1.6,-1.6,-2.38095238,-1.6,-2.38095238,-1.6,-35.60209424,-49.79591837,-3.1496063,-57.5862069,1.0778451,4.09836066
IIIV,"i3 Verticals, Inc.",0.13971359,0.06980803,-0.34758429,0.42031524,-1.05263158,17.87181594,-0.96651709,17.87181594,30.46839472,2.24518888,16.48396265,34.44236176,0.8547901,3.75221239
ARGO,"Argo Group International Holdings, Ltd.",-0.07385524,0.18511662,0.35230855,0.40816327,0.25935532,4.68085106,-0.14760148,4.68085106,7.76583035,-13.35254563,3.75766871,-51.89333333,0.5446792,2.05838323
GRND,Grindr Inc.,0.18348624,0.20922806,0.23314302,0.18348624,0,17.41935484,0.92421442,17.41935484,-47.70114943,-47.04170708,18.69565217,-46.25984252,-0.4468742,2.6119403
WALD,Waldencast plc,0.57142857,0.57142857,0.57142857,0.57142857,0.57142857,-3.03030303,3.04449649,-3.03030303,0.57142857,0.91743119,-5.57939914,-11.11111111,-0.05226669,3.02677532
RDWR,Radware Ltd.,-0.28680688,-0.38204394,0,0.40914561,-0.23912004,5.87341772,-1.6462841,5.87341772,-10.06451613,-8.96821942,5.39314516,-34.12098299,0.96420944,3.78233285
CONX,CONX Corp.,-0.04970179,-0.04970179,-0.04970179,-0.04970179,0.04875573,0.95381526,-0.3468781,0.95381526,0.24925224,1.15694165,0.85255767,2.70684372,0.01659025,0.39701098
AEHR,Aehr Test Systems,-0.07369197,-0.23543261,-0.5573482,0.32435248,-2.64215968,68.95522388,-3.9049236,68.95522388,61.40684411,145.19855596,65.31983254,207.88757933,2.5222158,5.64010743
TBLA,Taboola.com Ltd.,0.13157895,0.26350461,0.39577836,0.26350461,-0.65274151,23.7012987,-1.29533679,23.7012987,115.25423729,46.53846154,22.90322581,-30.85299456,1.9591504,3.20855615
BBDC,"Barings BDC, Inc.",0.11574074,-0.17311021,-0.46029919,-0.40299367,-0.85959885,6.13496933,-1.48063781,6.13496933,-3.99556049,-11.82466871,5.3593179,-19.1588785,0.67536104,1.93518519
BSIG,BrightSphere Investment Group Inc.,0.0660793,0.02201673,-0.24154589,-0.24154589,-0.69945355,10.39844509,-0.17574692,10.39844509,20.02113048,20.65852363,9.4939759,11.5913556,0.972362,2.59856631
LICY,Li-Cycle Holdings Corp.,0.18656716,0,-0.37105751,-0.09302326,-3.59066427,12.60504202,-7.10571924,12.60504202,-11.84210526,-27.56756757,10.97308489,-20.59259259,0.97655004,11.88026193
SCRM,Screaming Eagle Acquisition Corp.,0.0998004,0.0998004,0.0998004,0.0998004,0.04987531,0.80482897,-0.04987531,0.80482897,2.14067278,4.13960111,0.59634962,3.29896907,0.03477614,0.1996008
FWRG,"First Watch Restaurant Group, Inc.",0.15772871,0.15772871,-0.1572327,-0.34526051,-1.09034268,17.22099039,0.63451777,17.22099039,-8.16444702,-4.85902819,15.01087745,15.09433962,1.2027797,3.46598203
GDOT,Green Dot Corporation,-0.1117943,-0.16759777,-0.44568245,-0.27901786,-1.5969163,12.89506953,-1.65198238,12.89506953,-7.89066529,-35.8015816,11.13876789,-38.75171468,1.2463782,2.07631874
OSW,OneSpaWorld Holdings Limited,-0.04928536,-0.14771049,-0.04928536,-0.29498525,-0.73421439,8.78885316,-1.26459144,8.78885316,10.2062975,30.79896907,8.09371672,3.78323108,0.61144876,1.98412698
TSE,Trinseo PLC,0.07465472,-0.03728561,0.14942099,0.63813814,1.26534466,18.09775429,1.32225161,18.09775429,38.17619784,-21.9895288,15.85313175,-49.93466492,0.90851295,3.55368743
ICHR,Ichor Holdings,-0.1992948,-0.64102564,-0.5043558,-0.59551077,-1.72101449,21.36465324,-4.09546258,21.36465324,24.23664122,5.54474708,18.27761628,-12.42937853,1.7844087,4.43076923
IGMS,"IGM Biosciences, Inc.",0,0.27510316,0.22914757,-0.18256504,0.04574565,28.33627278,-2.89145907,28.33627278,7.80246914,31.11111111,25.45977011,29.78596908,1.7870907,5.4173448
HSKA,Heska Corporation,-0.12722646,0,-0.20802034,0.20307514,-0.08099977,38.91570142,-1.19006751,38.91570142,19.4164016,-5.40096407,36.82459198,-34.03361345,1.3223283,2.52808989
MCG,Membership Collective Group Inc.,0.21231423,-0.10582011,0.31880978,0.42553191,0,26.47058824,-2.4742268,26.47058824,1.28479657,-31.04956268,24.47368421,-48.47494553,1.3481067,4.07725322
SSYS,"Stratasys, Ltd.",0.18005041,0.14398848,0,0.07194245,-1.69611307,17.20067454,-3.00069784,17.20067454,-5.89031821,-20.61679041,16.12364244,-33.84102808,1.1008908,3.42836521
MAXN,"Maxeon Solar Technologies, Ltd.",0.02424242,-0.14520813,-1.29186603,-1.85537583,-5.41036222,28.45579078,-6.98827773,28.45579078,15.83380124,8.52183062,28.21628341,118.76988335,1.3652519,9.22330097
VNET,"VNET Group, Inc.",0.08230453,0.43610414,0.5789909,0.74565037,0.24732069,6.87830688,-3.19488818,6.87830688,35.5704698,23.92638037,6.31578947,-27.94292509,0.14503404,5.74324324
GDYN,"Grid Dynamics Holdings, Inc.",0.20008003,0.32051282,-0.31847134,-0.31847134,-0.39777247,11.40819964,1.79153094,11.40819964,-9.94236311,-35.36711479,8.88501742,-49.000408,1.3868866,5.08333333
SCHN,"Schnitzer Steel Industries, Inc.",-0.08896797,-0.23689665,-0.56080283,-0.45797016,-1.60630841,10.01631321,-1.51869159,10.01631321,21.60115398,-2.59965338,8.87956087,-10.10397227,1.0452775,2.44338498
BALY,Bally's Corporation,0.12840267,0.17985612,-0.02564103,-0.07688365,-1.29113924,0.56759546,-0.61193269,0.56759546,-15.37125488,-12.87438534,-1.3164557,-43.50724638,1.5678716,3.27954191
GPRK,Geopark Ltd,-0.19518543,-0.32488629,-0.96836669,-0.90439276,-1.41388175,-0.71197411,-3.76411543,-0.71197411,2.54010695,25.94417077,0,10.20114943,0.8300861,3.91134289
JANX,"Janux Therapeutics, Inc.",0.04526935,-2.12577502,-2.32044199,0.31774852,-0.6294964,67.65375854,0.36363636,67.65375854,21.05263158,85.85858586,66.13995485,56.26326964,1.3114958,5.58891455
IMAX,Imax Corporation,0.06090134,0.06090134,-0.45440776,-0.78502415,-0.36385688,12.07366985,-2.55041518,12.07366985,29.98417722,-2.95333727,9.60640427,3.39836375,1.1869721,2.8676022
COLL,"Collegium Pharmaceutical, Inc.",-0.01824485,-0.14577259,-0.18214936,-0.23666485,-0.65192641,18.01724138,-3.21668434,18.01724138,50.35694673,53.99325084,17.20890411,55.2154195,0.58407676,4.1221936
IHRT,"iHeartMedia, Inc.",-0.13245033,-0.06626905,-0.19854401,-0.06626905,0.53333333,23.00163132,-2.70967742,23.00163132,-10.76923077,-12.52900232,19.87281399,-61.53061224,1.2916864,4.65901418
HRT,HireRight Holdings Corporation,0.17331023,0.34722222,0.87260035,1.44800351,0.69686411,-2.69814503,-0.68846816,-2.69814503,-16.194626,-23.67724868,-3.10663308,-8.70253165,1.5921142,3.68725011
AMTB,Amerant Bancorp Inc.,0.25849335,0.22148394,0.25849335,0.35113657,0.33259424,1.15499255,1.4953271,1.15499255,-10.09933775,2.02931229,0.36968577,-19.2204701,0.58503383,2.90566038
RAPT,"RAPT Therapeutics, Inc.",-0.03703704,0.82181547,-0.95412844,0.11127596,-1.65786118,36.16161616,-3.57653791,36.16161616,20.62639821,41.44805876,35.95562279,33.86295929,0.92089397,7.0258949
CUBI,"Customers Bancorp, Inc",0.14250089,-0.17755682,-0.75904678,-0.70646415,-1.22979621,-0.84685956,0.32131382,-0.84685956,-18.00408521,-23.62054906,-1.40350877,-50.91703057,0.9684555,3.71841155
FBMS,"The First Bancshares, Inc.",0.13559322,0.23752969,0.169549,0.08470269,-0.57219791,-7.81005936,-0.60626474,-7.81005936,-9.97559487,2.11072664,-8.1829496,-19.26128591,0.37766686,2.01640465
ALBO,"Albireo Pharma, Inc.",0,0.05673437,0.19315987,0.20454545,0.13627072,104.0721888,0.06807352,104.0721888,110.30042918,121.05263158,102.29357798,71.39525845,0.6435508,0.54657253
WINA,Winmark Corporation,0.42765772,1.00871684,0.9779672,0.9779672,1.40242271,12.53021244,1.64311157,12.53021244,5.26357542,17.29761984,12.94688458,25.17924528,0.67176926,1.64505812
LPSN,"LivePerson, Inc.",0.0413736,-0.0413394,-0.49382716,-1.14472608,-1.6273393,19.32938856,-4.64933018,19.32938856,11.31554738,-16.3208852,15.01901141,-53.42571209,2.082859,6.10367893
YSG,Yatsen Holding Limited,0.92879257,1.24223602,0.92879257,1.24223602,-0.9118541,11.64383562,0,11.64383562,38.13559322,36.97478992,9.39597315,28.34645669,0.8563687,5.76923077
ULH,"Universal Logistics Holdings, Inc.",-0.25929127,-0.07216048,-0.4027618,-0.48864616,-0.97254005,3.55861244,-3.02436292,3.55861244,6.55384615,1.07997665,2.94292509,112.45398773,0.943864,3.87767513
BY,"Byline Bancorp, Inc.",-0.24711697,-0.47257037,-0.30870549,-0.28818444,0.02064836,5.6160209,0.08250825,5.6160209,4.25440481,5.20381613,5.2494577,-9.24055368,0.45791015,1.61758606
PWP,Perella Weinberg Partners,0.09775171,-0.09756098,0.54000982,0.73782587,0.49067713,4.3877551,3.02114804,4.3877551,28.35633626,45.72649573,3.43781598,6.12033195,1.0319486,3.89479009
NVAX,"Novavax, Inc.",0.09380863,0.28195489,0.23485204,1.42585551,0.56550424,3.59922179,-5.66873339,3.59922179,-53.53403141,-81.97664579,0.56657224,-85.87720461,2.1060894,8.03827751
AMWD,American Woodmark Corporation,-0.2208318,-0.12893719,0.03690037,0.05536077,-1.11252964,11.15431846,0.46244913,11.15431846,17.17367853,9.14389068,10.16227181,-6.55540262,0.9839362,2.53684014
PAR,PAR Technology Corporation,0.12132241,-0.30202356,-0.27190332,-0.91550353,-3.22486074,26.73571155,-5.49199085,26.73571155,12.95726496,-21.44555397,24.16384818,-3.16529894,1.4438763,6.10015175
VTLE,"Vital Energy, Inc.",-0.09317928,-0.45492526,-0.51957692,-0.09317928,-2.2963368,4.25904317,-5.94736842,4.25904317,-18.96916566,-39.21079487,6.36904762,-21.50805271,1.3495858,6.52214539
AMRK,"A-Mark Precious Metals, Inc.",-0.0520969,-0.41526084,-0.75012933,-0.41526084,-1.057246,10.59602649,-1.38639281,10.59602649,23.2274623,21.62761241,9.711511,29.47918422,1.4576682,2.65832682
WLKP,Westlake Chemical Partners LP,-0.27322404,-0.66096423,-0.77669903,-0.85370586,-0.62232594,8.72340426,-1.16054159,8.72340426,9.14139257,-1.76855056,8.81601363,-2.77777778,0.6491587,1.76125245
RSI,"Rush Street Interactive, Inc.",-0.24390244,0,-0.24390244,-0.36540804,-2.02654147,13.64902507,-2.85714286,13.64902507,-4.8951049,-31.77257525,12.08791209,-52.66821346,2.0382662,3.19156777
KURA,"Kura Oncology, Inc.",0.11411183,0.11411183,0.22848439,1.15295926,-1.05263158,6.12409347,-3.4457478,6.12409347,-16.38095238,-13.12664908,5.52884615,5.10774142,0.86056316,6.00924499
PLOW,"Douglas Dynamics, Inc.",-0.17825312,-0.15282731,-0.65889508,-0.38119441,-1.13493064,8.60066372,-1.5048909,8.60066372,12.16795201,23.18067754,7.47126437,11.5625,1.0070198,1.97653061
ARIS,"Aris Water Solutions, Inc.",0.13020833,0.06506181,-0.48527984,0.32615786,-0.93397746,6.80083276,-0.70967742,6.80083276,-10.52325581,-34.0051458,5.55555556,33.24675325,0.95402676,3.1064111
CNOB,"ConnectOne Bancorp, Inc.",-0.13129103,-0.19680735,-0.7826087,-0.65302569,-1.42548596,-5.78273441,2.933213,-5.78273441,-9.05103668,-16.10886355,-6.0930424,-32.99059929,0.58033663,6.64832646
SHCR,"Sharecare, Inc.",-0.39215686,-0.58708415,0,0,1.6,58.125,-1.171875,58.125,29.74358974,67.54966887,53.33333333,-10.28368794,1.0171292,4.26829268
CAL,"Caleres, Inc.",-0.07958615,-0.19872814,-0.31758634,-0.59382423,-0.15904573,12.70197487,-0.03980892,12.70197487,-9.12052117,-3.23699422,11.55042203,7.62966138,1.0043687,3.54234528
VTEX,VTEX,-0.55370986,-0.44345898,-1.31868132,-1.53508772,-2.17864924,19.73333333,-0.88300221,19.73333333,6.9047619,17.84776903,16.62337662,-29.06793049,1.616111,3.57941834
HCCI,"Heritage-Crystal Clean, Inc.",0.06776904,0.04065041,0.06776904,0.09490239,-0.14876927,13.60837438,-0.27027027,13.60837438,32.73381295,7.67435074,13.05147059,34.32835821,0.6173304,1.25340599
IONQ,"IonQ, Inc.",-0.33594625,-0.55865922,-0.55865922,-0.22421525,-1.43964563,29.27536232,-0.66815145,29.27536232,-25.66666667,-20.49910873,24.92997199,-53.87797311,1.7039514,4.31818182
SLCA,"U.S. Silica Holdings, Inc.",-0.16963528,-0.29648454,-0.67510549,-0.21195422,-0.50718512,-5.84,-1.17548279,-5.84,-20.25745257,-21.11260054,-5.23349436,26.55913978,1.303634,3.20623917
BIGC,"BigCommerce Holdings, Inc. - Series 1",0.04154549,-0.33112583,-0.28985507,-0.20721094,-1.10882957,37.75743707,-4.14012739,37.75743707,-21.25572269,-28.75739645,36.66288309,-58.19444444,2.0436404,5.01672241
SANA,"Sana Biotechnology, Inc.",0.10775862,0.65005417,0,1.19825708,-0.32188841,17.72151899,-3.32640333,17.72151899,-21.18644068,-26.07313196,16.83417085,-41.72932331,2.3993313,7.23684211
NHC,National HealthCare Corporation,0.01726519,0.45084099,0.32906131,0.85306407,-0.34405643,-2.90756303,0.73234525,-2.90756303,-5.89672585,-17.86532302,-3.31380753,-10.69717112,0.35950315,2.01825202
AOSL,Alpha and Omega Semiconductor Limited,0.06209252,-0.09299442,-0.0620155,0.46758105,-1.25612745,12.77563878,-4.87156776,12.77563878,-4.47672695,-23.88377038,9.85339243,-18.81308868,1.7437289,5.61272217
PNTM,Pontem Corporation,0,0,0,0,0,0.98911968,-0.3902439,0.98911968,2.1,3.34008097,0.98911968,5.04115226,0.01839289,0.39177277
MOND,"Mondee Holdings, Inc.",-0.07868852,-0.21889616,2.56346154,-0.49813433,-0.77581395,-1.75174163,2.68972142,-1.75174163,19.44134078,17.47252747,3.685742,9.19305414,0.05963399,12.33019854
