Ticker,Description,"Change 1m, %","Change 5m, %","Change 15m, %","Change 1h, %","Change 4h, %",Change %,"Change 1W, %","Change 1M, %",3-Month Performance,6-Month Performance,YTD Performance,Yearly Performance,1-Year Beta,Volatility
EPM,"Evolution Petroleum Corporation, Inc.",0,-0.16286645,-0.32520325,-0.32520325,-1.44694534,-4.21875,-4.21875,-18.80794702,-23.375,-6.83890578,-19.02245707,13.72912801,0.38822305,4.74631751
AINC,Ashford Inc. (Holding Company),1.92018072,1.92018072,1.92018072,1.92018072,0.70684524,0.70684524,0.70684524,-2.48488822,-12.95819936,0.63197026,-0.03692762,-9.10006716,0.90814376,1.92018072
PAYA,Paya Holdings Inc.,0,0,0,0,0.0514668,0.10298661,0.10298661,23.50698856,20,38.26458037,21.34831461,69.04347826,1.5688276,0.20618557
BOOM,DMC Global Inc.,-0.28368794,-0.28368794,-0.23651845,-0.23651845,-0.0237023,-1.1715089,-1.1715089,8.48765432,-5.25606469,1.05414471,8.54348945,-46.26751592,1.6054269,2.69489894
AVID,"Avid Technology, Inc.",-0.1300813,-0.1300813,-0.06508298,-0.06508298,-0.61488673,-0.45380875,-0.45380875,15.49454682,10.11115095,18.80077369,13.8250556,8.09574094,1.335127,1.47251309
PETQ,"PetIQ, Inc.",-0.21720243,-0.56277056,0.21815009,0.21815009,-0.64878893,-2.50424448,-2.50424448,24.56616052,38.37349398,-32.83625731,23.49462366,-40.2134305,2.223787,4.1556145
CRNC,Cerence Inc.,0.32840722,0.12290045,0.34900431,0.34900431,-0.30593514,-2.08333333,-2.08333333,31.89422558,38.70601589,-14.78382148,28.97097625,-58.59732339,1.4692752,3.78378378
SOI,"Solaris Oilfield Infrastructure, Inc.",-0.19762846,-0.39447732,-0.39447732,-0.39447732,-0.88321884,-0.29615005,-0.29615005,1.71198389,-26.49199418,-12.85591027,1.71198389,35.02673797,1.0404269,3.02419355
CMCL,Caledonia Mining Corporation Plc,-0.18382353,-0.00957551,-0.18382353,-0.18382353,0,2.91887794,2.91887794,9.47580645,24.42713107,15.53191489,6.47058824,20.0265252,0.8451322,3.88679245
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",0,0,0.05197505,0.05197505,-0.82431736,-1.28205128,-1.28205128,5.30634573,-16.66666667,-43.84480747,4.96183206,-32.50350631,0.8840716,2.29645094
LXFR,Luxfer Holdings PLC,0,-0.21531836,-0.21531836,-0.21531836,0.06169031,-0.49079755,-0.49079755,18.22157434,10.64120055,-1.5776699,17.62146483,0.06169031,0.57745504,1.17792932
APEI,"American Public Education, Inc.",0,-0.08453085,-0.25316456,-0.25316456,-0.63051702,-2.79605263,-2.79605263,-3.82424736,-8.86661527,-25.23719165,-4.29149798,-41.97349043,0.5999324,2.87648054
UTI,Universal Technical Institute Inc,0.40431267,0.40431267,-0.79893475,-0.79893475,0,-1.32450331,-1.32450331,10.86309524,6.58082976,-8.92420538,9.8820059,4.1958042,0.74838585,4.06504065
XNCR,"Xencor, Inc.",-0.4437401,-0.4437401,-0.56980057,-0.56980057,-3.13030069,-3.35384615,-3.35384615,20.62211982,10.98939929,6.58296573,19.79405034,-1.75164216,0.7571445,5.38045209
XELA,"Exela Technologies, Inc.",0,0.08045052,-0.48,-0.48,-2.04724409,-4.16024653,-4.16024653,-24.14634146,-74.19087137,-95.17829457,-25.86412396,-99.43862816,1.2723001,5.32258065
SHEN,Shenandoah Telecommunications Co,-0.41386446,-0.41386446,-0.41386446,-0.41386446,-0.67079463,-1.33264992,-1.33264992,21.22166247,-15.12345679,-11.33118379,19.41687345,-12.18065693,1.1352293,2.29047371
LEU,Centrus Energy Corp.,-0.16871535,-0.16871535,-0.33686237,-0.33686237,-1.68525991,1.79405259,1.79405259,27.52463054,-13.74427322,20.68764569,25.51515152,10.21820117,1.1091021,7.56176691
GRC,Gorman-Rupp Company (The),0.1981982,0.1981982,-0.26901004,-0.26901004,-1.33073101,-2.12953185,-2.12953185,8.52849336,2.22426471,-5.68181818,8.27492212,-28.07811692,0.6125704,2.70813052
RRGB,"Red Robin Gourmet Burgers, Inc.",-0.17211704,-0.17211704,-0.17211704,-0.17211704,-1.08015918,-3.01003344,-3.01003344,55.91397849,3.08056872,-5.63991323,53.16901408,-37.09327549,1.9698377,4.09221902
CLAR,Clarus Corporation,0,-0.19646365,-0.29440628,-0.29440628,-0.78125,1.90571715,1.90571715,29.59183673,-18.06451613,-51.20076849,28.28282828,-51.89393939,1.2228444,6.10376399
GAIN,Gladstone Investment Corporation - Business Development Company,-0.07347539,-0.07347539,-0.07347539,-0.07347539,-0.29325513,-0.43923865,-0.43923865,5.34469404,3.8961039,-8.90823845,3.81679389,-11.57347204,0.7894787,1.47058824
CVLT,"Commvault Systems, Inc.",0.00793336,-0.15840329,-0.17421603,-0.17421603,-0.74015748,-0.26111727,-0.26111727,0.29439847,3.67659154,13.41551197,-0.45016585,-5.66531956,0.7571221,1.96642686
HLIT,Harmonic Inc.,0.03508772,-0.07010165,-0.27981812,-0.27981812,-1.14424411,-3.3559322,-3.3559322,8.81679389,-8.62179487,30.77981651,8.32066869,40.99901088,0.6750747,4.88233228
XPEL,"XPEL, Inc.",-0.05214444,0.13059945,0.22222222,0.22222222,0.22222222,2.00904737,2.00904737,27.65567766,9.52857143,26.43469657,26.30971993,35.67510175,1.3645709,2.97804635
PKOH,Park-Ohio Holdings Corp.,-2.43346008,0,0,0,-6.62299854,-4.96296296,-4.96296296,4.90596893,11.56521739,-32.25976769,2.64,-31.79160021,1.1851913,8.10600156
SHAK,"Shake Shack, Inc.",0.0541028,-0.05404432,-0.13500135,-0.13500135,-0.50215208,-1.89313517,-1.89313517,33.51793884,-1.89313517,8.11074283,30.34790785,-8.1040769,1.7438135,2.83842795
HCSG,"Healthcare Services Group, Inc.",0,-0.11542901,0.15432099,0.15432099,-0.61255743,-0.76452599,-0.76452599,8.16666667,-6.61870504,-9.98613037,7.00741962,-25.3164557,0.57092255,1.93948798
KAMN,Kaman Corporation,-0.12335526,-0.18491884,-0.08227067,-0.08227067,0,0.04118616,0.04118616,8.92376682,-25.28452784,-22.54464286,8.34076717,-39.22942207,1.201558,2.00752823
ORGO,Organogenesis Holdings Inc.,0.20325203,0,-0.20242915,-0.20242915,-1.59680639,-5.38461538,-5.38461538,-8.55018587,-25.67975831,-56.91768827,-9.22509225,-65.15580737,0.4075169,6.09756098
GASS,"StealthGas, Inc.",0.36764706,0.36764706,-0.18281536,-0.18281536,0.36764706,-0.72727273,-0.72727273,1.86567164,-14.6875,5,2.24719101,28.16901408,0.35825464,2.03703704
SHYF,"The Shyft Group, Inc.",0.12360939,0,0.06176652,0.06176652,-0.67443286,-1.73094443,-1.73094443,30.1689461,39.84442524,27.50197006,29.07857998,-20.74455058,1.4787856,2.33064015
NWPX,Northwest Pipe Company,0,0,0,-0.30112237,-0.30112237,-0.35567715,-0.35567715,8.07121662,6.96035242,21.80602007,7.62411348,26.10803324,0.7641526,1.1754944
VATE,INNOVATE Corp.,0.17043478,0.17043478,-1.00714973,-1.00714973,-4.32225914,-11.92966361,-11.92966361,54.00534759,283.98666667,65.51149425,46.93367347,-22.79088472,1.7318438,17.42160279
NOTV,"Inotiv, Inc.",-0.28368794,-0.28368794,1.00574713,1.00574713,0.59383273,-5.89022758,-5.89022758,42.30769231,-66.83962264,-62.8239027,40.6,-74.23964822,2.716764,8.95953757
VPG,"Vishay Precision Group, Inc.",-0.02346041,0.01173433,-0.40897406,-0.42060988,-0.42060988,-0.26913176,-0.26913176,10.25873221,25.08071617,39.95073892,9.4375963,37.4234118,0.99616045,2.30650803
SHLS,"Shoals Technologies Group, Inc.",-0.14189764,-0.07572889,-0.15134317,-0.15134317,0.95638868,-4.60288809,-4.60288809,7.11390353,10.65745394,16.61518094,4.57063712,98.53493614,1.0775763,7.11523589
IIIV,"i3 Verticals, Inc.",0.12171796,0.12171796,0.12171796,0.12171796,-0.63848145,-0.62133241,-0.62133241,18.28266228,30.92314688,2.60156807,16.88997158,34.91096532,0.8547901,3.75221239
HCKT,"The Hackett Group, Inc.",-0.13605442,-0.13605442,0.09090909,0.09090909,-0.22655188,-1.65252345,-1.65252345,8.10014728,0.45620438,1.70900693,7.57205667,17.7540107,1.0067643,2.14025501
TARO,Taro Pharmaceutical Industries Ltd.,-0.08364001,-0.08364001,0.05025126,0.05025126,-1.39008123,-2.08196721,-2.08196721,2.84090909,-0.81368316,-16.10955056,0.75910931,-38.09079602,0.32567516,2.48322148
LGND,Ligand Pharmaceuticals Incorporated,-0.2768872,-0.2768872,-0.02921841,-0.02921841,-0.88354577,-2.64618011,-2.64618011,2.44011976,-21.92812322,-26.90664388,1.28774423,-39.44783647,1.3981236,2.84502304
SRT,"StarTek, Inc.",0,0,0,0,0,-2.40963855,-2.40963855,8,10.05434783,26.1682243,8,-19,0.93080735,3.49127182
AGFS,"AgroFresh Solutions, Inc.",0,0,0,0,0.33783784,0,0,0.33783784,8.79120879,65,0.33783784,51.53061224,1.0763925,0.33783784
OIS,"Oil States International, Inc.",-0.11961722,-0.11961722,0.11990408,0.11990408,-0.47675805,-0.23894863,-0.23894863,11.93029491,23.7037037,67.67068273,11.63101604,32.12025316,0.92944956,4.05405405
CLB,Core Laboratories N.V.,-0.03985652,-0.31796502,0.11976048,0.11976048,0.07980846,0.03988831,0.03988831,23.72964973,26.09351433,33.76,25.84044155,-4.67502851,1.4131118,3.26302979
SAVE,"Spirit Airlines, Inc.",-0.05015198,0.00050684,-0.05015198,-0.05015198,-0.25227503,-0.10121457,-0.10121457,1.33470226,-11.32075472,-19.13150348,0.56036679,-3.89483934,0.8411228,1.6046867
CSTE,Caesarstone Ltd.,0.04166667,0.04166667,0.04166667,0.04166667,0.42327511,-0.62086093,-0.62086093,5.12259194,-32.6318743,-32.85794183,3.31325301,-49.68566639,0.24800627,1.34228188
HOLI,"Hollysys Automation Technologies, Ltd.",-0.1061008,-0.1061008,0,0,-0.34400635,-0.68565401,-0.68565401,14.60742544,16.45021645,22.91122715,13.70772947,38.96678967,0.80865157,1.68855535
CVT,Cvent Holding Corp.,0,0,-0.59970015,-0.59970015,-0.30075188,-3.07017544,-3.07017544,22.77777778,12.9471891,12.37288136,21.42857143,2,0.65703654,5.55555556
VINP,Vinci Partners Investments Ltd.,-0.74074074,-0.10649627,-0.10649627,-0.10649627,0.37453184,-1.36698212,-1.36698212,3.76106195,-5.91775326,-0.95036959,3.64640884,-23.42857143,0.9782385,2.69396552
ATEN,"A10 Networks, Inc.",0.03284072,0.26333114,0.26333114,0.26333114,0.72751323,0.13149244,0.13149244,-8.41852075,-10.51703878,-0.97529259,-9.61424332,7.4805928,0.9702979,1.9320453
KLXE,"KLX Energy Services Holdings, Inc.",-0.26827632,-0.60160428,-0.26827632,1.2597889,1.2597889,-3.06388527,-3.06388527,-14.09589832,-6.82957393,177.94392523,-14.78510029,201.01214575,0.9741282,5.27091907
EWCZ,"European Wax Center, Inc.",-0.10764263,-0.0807537,-0.0538503,-0.0538503,-0.16137708,1.64293538,1.64293538,49.07630522,27.38503775,-11.91267205,47.0681458,-16.84587814,1.5849403,5.83238958
STAA,STAAR Surgical Company,0.08014572,-0.16222911,0.00728067,0.00728067,-0.39158811,-4.47844228,-4.47844228,41.49155336,-5.54256636,-17.04312115,37.8286173,3.74622356,2.1646414,4.94818275
FIGS,"FIGS, Inc.",0,-0.23626698,-0.29515939,-0.29515939,-2.20034742,-2.48267898,-2.48267898,25.48291233,10.53664921,-22.94708029,22.74709302,-58.76464844,1.7667718,5.7821059
CCAP,"Crescent Capital BDC, Inc.",0.02688172,-0.17437961,0.1615074,0.1615074,0.02688172,-0.8,-0.8,16.43192488,7.05035971,-10.25331725,15.52795031,-16.68533035,0.55505955,1.48448043
MPX,Marine Products Corporation,0,0,0,0,-0.31496063,-1.47859922,-1.47859922,7.56159728,27.2361809,17.22222222,7.28813559,5.23690773,1.1870079,2.05371248
WINA,Winmark Corporation,0.25937369,0.25937369,0.25937369,0.25937369,0.44327257,0.67409705,0.67409705,11.45740576,4.26004522,16.17936308,11.87010555,23.98584906,0.67176926,0.67409705
BIOX,Bioceres Crop Solutions Corp.,-0.36555646,-0.36555646,-0.36555646,-0.36555646,-0.36555646,-1.88,-1.88,1.95344971,-16.27986348,12.00913242,0.61525841,-0.0407498,0.5088561,2.83600493
AMOT,"Allied Motion Technologies, Inc.",0.40072389,0.08401542,-0.21839671,-0.21839671,-0.41030901,-0.62691914,-0.62691914,11.56276932,14.32146011,37.8105039,10.92544987,10.2014756,1.2662342,1.65760166
SITM,SiTime Corporation,0.08749672,-0.01748099,0.21902926,0.21902926,-1.06382979,-5.29061103,-5.29061103,12.56642393,23.58470182,-42.60987357,8.90137091,-39.80107357,2.2432268,6.11491829
VSTA,Vasta Platform Limited,-0.76,-0.76,-0.76,-1.68531469,-1.70135409,-1.70135409,-1.70135409,5.4425,-23.03467153,-18.41972921,7.86956522,-16.23237339,0.20181786,3.84806885
CVGI,"Commercial Vehicle Group, Inc.",-0.13351135,-0.13351135,-0.26666667,-0.26666667,-0.20013342,-0.26666667,-0.26666667,9.83847283,45.24271845,2.46575342,9.83847283,-1.96592398,1.665977,2.71370421
OPRA,Opera Limited,0,-0.07806401,0,0,-0.46656299,-4.76190476,-4.76190476,1.74880763,33.33333333,26.23274162,4.5751634,3.22580645,0.7785072,6.5778255
LCUT,"Lifetime Brands, Inc.",-0.12547051,0,0,0.25188917,0.25188917,-0.5,-0.5,4.87483531,-6.2426384,-23.46153846,3.51105332,-48.94162925,1.0230851,2.27272727
ACNT,Ascent Industries Co.,0,0,0,0.35273369,0.35273369,1.2455516,1.2455516,31.25720877,-23.98129593,-12.86370597,28.44243792,-30.6097561,0.44192722,1.24338342
FREE,"Whole Earth Brands, Inc.",0.13315579,0.13315579,0,0,-0.92226614,-1.31233596,-1.31233596,-7.61670762,7.73638968,-31.76043557,-7.84313725,-58.99672846,0.45929018,3.5326087
NRC,National Research Corporation,-0.2383532,-0.2383532,-0.2383532,-0.2383532,-0.08680556,1.67844523,1.67844523,23.43163539,11.91054934,19.89583333,23.56414385,18.20282413,0.6729968,3.45753609
ATRI,Atrion Corporation,0.01553254,0.01553254,0.01553254,0.01553254,0.01553254,3.53828484,3.53828484,20.85172938,14.53194877,2.3548558,22.68281619,15.32117759,0.561789,4.38712965
LOVE,The Lovesac Company,-0.03976143,-0.31720856,-0.53412463,-0.53412463,-1.14038537,-3.19599538,-3.19599538,14.22080872,1.04501608,-23.33028362,11.63410302,-46.78238781,2.1276886,3.83099177
DO,"Diamond Offshore Drilling, Inc.",-0.0877193,-0.67582298,-0.87032202,-0.87032202,-1.97934596,-2.12800687,-2.12800687,9.54134615,13.24353877,56.05890411,9.75240848,-5.06416667,0.91032934,3.24846356
EDRY,EuroDry Ltd.,0,0,-0.31585597,-0.31585597,-0.31585597,-1.60929287,-1.60929287,-8.17573465,17.06231454,-7.8271028,-7.88091068,-11.59663866,0.1897193,1.70070831
RNGR,"Ranger Energy Services, Inc.",-0.27322404,-0.27322404,-0.27322404,-0.27322404,0.92165899,0.27472527,0.27472527,-0.54495913,4.28571429,23.72881356,-1.79372197,10.82995951,0.25256404,1.94986072
USX,"U.S. Xpress Enterprises, Inc.",-1.07807132,0,-1.18343195,-1.18343195,-1.18343195,2.45398773,2.45398773,-7.73480663,-29.23728814,-50.73746313,-5.64971751,-61.1627907,0.89435655,7.80159216
MARA,"Marathon Digital Holdings, Inc.",-0.05651976,-0.20646937,-1.33503899,-1.33503899,-4.1005291,-9.52493766,-9.52493766,112.16666667,-46.05130112,-44.90432802,102.68435754,-64.724842,3.8688445,12.78766376
NR,"Newpark Resources, Inc.",-0.05813953,-0.05813953,-0.05813953,-0.05813953,1.35613208,1.35613208,1.35613208,3.55421687,15.52419355,32.23076923,3.80434783,20.37815126,0.50966376,6.61764706
DHIL,"Diamond Hill Investment Group, Inc.",-0.10697475,-0.10697475,-0.10697475,-0.10697475,-0.10697475,-0.58554243,-0.58554243,0.94043887,2.08811632,0.50586589,0.41939994,4.22910311,0.5573437,0.58899122
MEC,"Mayville Engineering Company, Inc.",0,0,-0.7073955,-0.7073955,0.84977694,0.32488629,0.32488629,21.95892575,133.93939394,109.49796472,20.81377152,34.96503497,0.7563492,3.73333333
HBB,Hamilton Beach Brands Holding Company,-1.20481928,-1.20481928,-0.23547881,-0.23547881,-0.97389949,1.2749004,1.2749004,2.58272801,7.25738397,13.48214286,1.2749004,-3.05110603,1.0416728,4.92788462
MG,Mistras Group Inc,-0.09162329,0,0.09765625,0.09765625,0.09765625,-1.25240848,-1.25240848,3.95537525,9.50854701,-20.54263566,4.16666667,-24.85337243,0.35476792,3.52941176
GPP,Green Plains Partners LP,0.0727802,0.18214936,0.17485065,0.17485065,0.21865889,0.73260073,0.73260073,6.09567901,0.73260073,-4.38108484,5.76923077,-8.94039735,0.5535128,1.38888889
TTI,"Tetra Technologies, Inc.",-0.12658228,-0.12658228,-0.06839425,-0.06839425,0,-0.37878788,-0.37878788,14.01734104,-15.34334764,-0.12658228,14.34782609,36.50519031,1.4853238,3.93700787
DLTH,Duluth Holdings Inc.,0.15197568,0.15197568,0.15197568,0.15197568,0.15197568,-1.49476831,-1.49476831,6.63430421,-25.45248869,-33.02845528,5.10366826,-54.48895028,0.85378474,3.40030912
ASTE,"Astec Industries, Inc.",-0.04585053,-0.04585053,-0.04585053,-0.04585053,-0.8640291,-0.16029311,-0.16029311,7.23069356,-0.43388902,5.6969697,5.92808552,-30.85949889,1.1821811,1.70271514
KTOS,"Kratos Defense & Security Solutions, Inc.",-0.08873114,-0.16933975,-0.04438526,-0.04438526,-0.08873114,0.08888889,0.08888889,9.10852713,-0.26572188,-27.26098191,9.42662779,-30.407911,1.2804286,1.69870362
HMPT,Home Point Capital Inc.,0,0,0,0,0,2.33918129,2.33918129,27.73722628,0,-53.65956996,32.57575758,-56.14035088,1.3628947,2.31213873
UFPT,"UFP Technologies, Inc.",0.44378698,0.44378698,0.44378698,0.44378698,1.05106502,2.75229358,2.75229358,-7.8462974,14.79289941,21.06084243,-8.01016088,59.48326483,0.6432342,3.06161137
GURE,"Gulf Resources, Inc.",0.14613181,0.14613181,0.14613181,0.36180905,0.36180905,2.19590643,2.19590643,13.11003236,-0.14,-10.83928571,8.20743034,-20.02059497,0.5883391,5.74018127
PRPH,"ProPhase Labs, Inc.",0.18348624,0.18348624,0.18348624,-0.18281536,-0.18281536,1.36138614,1.36138614,-14.95327103,-32.03319502,-22.14828897,-14.06086044,16.83309558,0.2518432,2.98197638
AMPS,"Altus Power, Inc.",-0.06480881,-0.25873221,-0.12953368,-0.12953368,-1.40664962,-2.40506329,-2.40506329,18.25153374,-23.51190476,-6.54545455,16.28959276,8.89830508,0.2019287,3.77604167
MPAA,"Motorcar Parts of America, Inc.",0,0,0.21551724,0.21551724,-0.28591851,1.30718954,1.30718954,17.6222597,-26.6175697,-5.99730458,16.05657238,-16.96428571,0.45190012,7.87461774
VICR,Vicor Corporation,-0.02192341,-0.1896841,-0.1168139,-0.1168139,-1.45501693,-3.66849739,-3.66849739,27.26511628,39.71609477,-7.09629227,25.62901745,-16.91364023,1.6056812,3.93735363
UPLD,"Upland Software, Inc.",0.46565774,0.23228804,0.11600928,0.11600928,-0.8045977,-0.69044879,-0.69044879,21.03786816,5.37240537,-25.98627787,18.54395604,-53.82557517,0.95183325,4.49640288
CPSI,"Computer Programs and Systems, Inc.",-0.15379357,-0.15379357,-0.25606009,-0.25606009,-1.16711773,2.22183345,2.22183345,7.32916973,-9.91366019,-9.8580685,7.17168012,6.15915698,0.73416495,5.07042254
NETI,Eneti Inc.,-0.09871668,-0.09871668,-0.19723866,-0.19723866,-1.26829268,-0.09871668,-0.09871668,0.69651741,22.51815981,47.95321637,-0.09871668,53.10136157,0.46110016,3.1840796
LIVE,Live Ventures Incorporated,1.92557471,1.92557471,1.92557471,1.92557471,5.4089153,3.74407722,3.74407722,13.32300319,42.79428341,4.3852266,11.19153605,44.77591837,0.657458,5.88089552
SNCR,"Synchronoss Technologies, Inc.",0.10074298,0.10074298,-0.2760005,-0.2760005,-0.5753596,-1.25465839,-1.25465839,28.6037858,-26.39814815,-50.31875,24.203125,-61.59903382,1.7016209,3.25047801
HSTM,"HealthStream, Inc.",-0.19885034,-0.19885034,-0.25052192,-0.25052192,-0.54121565,1.87633262,1.87633262,-3.82447665,-3.90185036,-3.31849454,-3.70818218,-0.45833333,0.62928593,3.16916488
DTC,"Solo Brands, Inc.",0.22779043,-0.11350738,0.456621,0.456621,-0.9009009,4.02843602,4.02843602,18.01075269,5.02392344,-15.41425819,15.52631579,-57.0029383,2.437789,6.44391408
PHX,PHX Minerals Inc.,-0.31118332,0,-0.27548209,-0.27548209,-1.36239782,-4.98687664,-4.98687664,-6.94087404,-11.92214112,16.39871383,-6.94087404,48.97119342,0.3664406,5.24861878
RMNI,"Rimini Street, Inc.",-0.36231884,-0.21097046,-0.21097046,-0.21097046,0.21186441,-3.46232179,-3.46232179,24.40944882,-15.95744681,-31.79856115,22.79792746,-3.46232179,1.1592317,4.46808511
SCM,Stellus Capital Investment Corporation,-0.14163802,-0.14163802,0,0,-0.51127137,-3.70624571,-3.70624571,5.80693816,5.88679245,4.46760983,6.36846096,3.31369661,0.5538764,3.9971449
LOCO,"El Pollo Loco Holdings, Inc.",-0.12728044,-0.12728044,-0.08488964,-0.08488964,-0.67510549,-0.59121622,-0.59121622,18.17269076,15.50539745,18.17269076,19.25025329,-8.19032761,0.36092833,1.96917808
GLBS,Globus Maritime Limited,-0.42372881,-0.42372881,-0.41528943,-0.42372881,-0.42372881,1.29310345,1.29310345,11.9047619,-9.61538462,-27.91411043,11.9047619,-27.4691358,0.9123532,3.05676856
TAST,"Carrols Restaurant Group, Inc.",0.47393365,0.92835039,0.92835039,0.92835039,1.19331742,0,0,55.88235294,19.7740113,-14.17004049,53.62318841,-9.78723404,1.3725613,3.3492823
DOUG,Douglas Elliman Inc.,0,-0.10787487,-0.21551724,-0.21551724,-1.06837607,-0.21551724,-0.21551724,13.75921376,-1.2793177,-21.52542373,12.92682927,-37.93565684,1.3378549,3.28587076
MITK,"Mitek Systems, Inc.",-0.103125,0.15770235,0.10542797,0.10542797,-0.72360248,-3.13030303,-3.13030303,-1.03095975,-15.728471,-12.33912249,-2.34114053,-41.4881025,1.0333327,3.65726228
SAR,Saratoga Investment Corp New,-0.57333087,-0.27824151,-0.59171598,-0.59171598,0.07446016,-0.6284658,-0.6284658,5.45311887,17.43119266,11.67428334,5.12319124,3.22580645,0.70127577,1.39925373
DLA,"Delta Apparel, Inc.",-0.08431703,-0.08431703,-0.08431703,-0.08431703,-0.08431703,-0.50377834,-0.50377834,11.68708765,-22.03947368,-50.72765073,11.47695202,-59.95945261,0.8834137,2.80135823
TLYS,"Tilly's, Inc.",-0.11534025,-0.11534025,-0.11534025,-0.11534025,-0.11534025,-0.45977011,-0.45977011,-4.30939227,-3.45596433,10.74168798,-5.45851528,-31.81102362,1.0054183,3.20221737
EPSN,Epsilon Energy Ltd.,0.16438356,0.16438356,0.4223176,0.4223176,0.33619211,-0.85423729,-0.85423729,-11.77073906,-17.49506347,-7.00158983,-12.43113772,9.33831776,0.3690232,3.32749562
KBAL,"Kimball International, Inc.",-0.06958942,-0.13908206,0.13947001,0.13947001,0.13947001,-0.82872928,-0.82872928,10.46153846,-4.39414115,-12.86407767,9.28462709,-25.28616025,0.8082231,2.67229255
AVAV,"AeroVironment, Inc.",0.24943795,0.24943795,-0.03377998,-0.03377998,-0.25839793,0.20316027,0.20316027,3.64230679,-4.88536533,-3.60477742,2.49365043,64.40740741,1.5972486,2.37167736
