Ticker,Description,Price,Market Capitalization,Price to Earnings Ratio (TTM),Price to Revenue Ratio (TTM),Basic EPS (TTM),EPS Diluted (FY),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ),Total Shares Outstanding
CLMB,"Climb Global Solutions, Inc.",36.3,162542443.47697994,14.52317566,0.54683365,2.5242,2.0901,7.86555265,96439200,4477750
STCN,"Steel Connect, Inc. Common Stock",1.29,78248225.568,6.68806849,0.3544455,0.1974,-0.2184,4.43380423,112365000,60657500
SKIN,The Beauty Health Company,11.37,1503204563.487358,,5.02488524,0.151,-3.6734,88.31798138,1852600000,132208000
MRCC,Monroe Capital Corporation,8.29,179613965.5497006,,4.55454545,-0.0189,1.513,26.75752629,447710000,21666300
GWRS,"Global Water Resources, Inc.",14.24,339855908.28611505,65.56321839,7.65803868,0.2192,0.1576,24.88037024,374187000,23866300
AMSWA,"American Software, Inc.",14.57,491598371.38760227,46.85604852,3.85318193,0.3195,0.3726,22.12813081,477560000,33740487
UPST,"Upstart Holdings, Inc.",18.35,1502449370.1168835,,1.57159227,0.0569,1.4291,101.03338019,1886370000,81877400
INFN,Infinera Corporation,7.215,1585451781.0341823,,1.09134551,-0.6674,-0.8235,123.97774839,1519090000,219744000
LOV,Spark Networks SE,1.07,28529628,,0.14462093,-1.4029,-2.6063,6.59204487,136148000,26173970
FRPH,"FRP Holdings, Inc.",55.445,524237758.40445465,435.12043512,14.66215166,0.1296,3.0026,33.78227305,572384000,9455100
SRL,Scully Royalty Ltd.,8.29,122876466.48313253,93.36332958,2.58279028,0.0901,0.4047,6.57620441,,14822300
PNTG,"The Pennant Group, Inc.",12.115,359532134.29356676,493.17269076,0.80486457,0.0313,0.088,40.44961878,636699000,29676600
HURC,"Hurco Companies, Inc.",28.33,186608630.08399135,22.73357813,0.73489422,1.234,1.2257,7.61614606,98025400,6586960
EVA,Enviva Inc.,45.215,3027872044.546264,,2.71374984,-2.0041,-4.7624,277.60209304,5602750000,66966100
MYTE,MYT Netherlands Parent B.V.,11.77,1011122363,,1.34532429,-0.0523,-0.103,57.87747457,954116000,84683618
CTG,"Computer Task Group, Incorporated",7.11,111715529.02679832,7.58775685,0.29886817,0.9912,0.9171,6.07290477,91798900,15712500
WEST,Westrock Coffee Company,12.8,965156183.7314599,,1.40587266,-0.3708,0.1813,84.27420659,944726000,73033991
CRNT,Ceragon Networks Ltd.,2.13,178990162.2,,0.59455004,-0.2011,-0.1778,11.93677823,175266000,84032900
CPS,Cooper-Standard Holdings Inc.,15.26,261068517.01395348,,0.1045988,-13.3894,-18.9398,69.0328312,984467000,17108000
GAIA,"Gaia, Inc.",3.51,73029711.3106267,18350,0.91680598,0.0028,0.1881,5.29068082,60776600,20806200
SRTS,"Sensus Healthcare, Inc.",8.87,147349386.46931815,5.47399851,3.28518334,1.6206,0.2496,6.70306436,171425000,16612100
AGYS,"Agilysys, Inc.",84.275,2124454442.192845,200.33783784,11.28861037,0.4325,0.1822,124.76254233,2008610000,25208600
POWL,"Powell Industries, Inc.",38.27,452913281.56297463,33.31007414,0.85826429,1.1621,1.1502,20.74563979,138121000,11834700
INFU,"InfuSystems Holdings, Inc.",9.77,201812783,787.90322581,1.9478152,0.0143,0.0644,14.86398061,188030000,20656400
TWOU,"2U, Inc.",8.25,652493156.7307693,,0.68675809,-4.9216,-2.6115,95.71871742,1344130000,79090100
TWIN,"Twin Disc, Incorporated",10.22,140904485.68328446,33.65131579,0.54628726,0.3073,0.6049,11.33042723,194589000,13787100
GAMB,Gambling.com Group Limited,9.59,339292844.8262227,45.93690249,5.40276567,0.2179,0.3684,19.50560771,252496000,35379900
WILC,"G. Willi-Food International, Ltd.",15.02,208282587.33394775,23.32027282,1.51415494,0.6891,1.0069,9.04750483,110773000,13867000
SMLR,"Semler Scientific, Inc.",36.41,249043419.84397733,23.65803902,5.41308864,1.8716,2.1161,13.17052292,252881000,6839970
CLNE,Clean Energy Fuels Corp.,5.518,1227358478.0798585,,3.10706179,-0.2192,-0.4371,76.91969051,1137670000,222428000
SLP,"Simulations Plus, Inc.",39.72,807488912.7239635,76.59244918,15.41236226,0.5295,0.6016,43.06691297,715048000,20329500
FATH,Fathom Digital Manufacturing Corporation,1.36,184528619.0814815,,0.50759481,-6.5574,0.3537,31.88869775,442638000,65529799.99999999
PPIH,"Perma-Pipe International Holdings, Inc.",10.5,84048325.77272728,16.0326483,0.61689179,0.7084,0.7201,7.43555964,105374000,8004600
EP,Empire Petroleum Corporation,12.96,286364861.3071698,,5.74777874,-1.2744,-5.0895,18.67912925,309425000,22096100
NGMS,NeoGames S.A.,12.39,316751538.44879997,,5.58657354,-0.6095,0.1746,26.67783034,436746000,25565100
ANGO,"AngioDynamics, Inc.",12.86,503265080.395689,,1.56426324,-0.8326,-0.6805,35.20741476,537316000,39134100
IRMD,iRadimed Corporation,36.85,463069460.48484856,35.15738499,9.11325801,1.0421,0.7406,26.6069622,326376000,12566300
LVLU,"Lulu's Fashion Lounge Holdings, Inc.",3.05,119253353.60197368,,0.26546276,-3.2483,-3.2,10.20785134,216288000,39095778
ARKR,Ark Restaurants Corp.,18.4,66247483.67213114,7.08939306,0.35987935,2.611,2.5759,11.06861648,167717000,3600410
ELA,Envela Corporation,6.25,168278944,13.36898396,0.93893339,0.4677,0.373,11.94140857,144088000,26924600
NICK,"Nicholas Financial, Inc.",6.5,48100001.04669887,,0.92313555,-0.7172,0.394,7.27550889,102670000,7400000
AP,Ampco-Pittsburgh Corporation,3.3,64031611.37195121,,0.16799198,-0.4958,-0.6698,11.05411314,170096000,19403500
VIRC,Virco Manufacturing Corporation,4.85,78623280.99797344,,0.33813393,-0.2434,-0.9487,7.25540641,95009900,16211000
DMS,"Digital Media Solutions, Inc.",1.4,91876101.73913044,,0.22136802,-0.5319,0.0616,18.20845421,299526000,39926300
ACU,Acme,23.11,81687585.60982905,15.1642797,0.44158391,1.6901,3.4526,10.56527545,151436000,3534730
MIGI,Mawson Infrastructure Group Inc.,0.48855,39941544.04996817,,0.46039067,-0.4193,-0.7986,5.94437497,76566400,81755300
PRTS,"CarParts.com, Inc.",6.915,377278951.31515586,,0.59602418,-0.0018,-0.2012,29.98846552,317455000,54559500
AIRS,"AirSculpt Technologies, Inc.",5.555,312037938.00444835,,1.88774655,-0.5856,-0.0071,30.067995,457376000,55640154
AIRT,"Air T, Inc.",22.5,63973703.75722542,169.72669937,0.33293494,0.1427,3.7839,16.76438384,208784000,2843280
EVI,"EVI Industries, Inc.",19.74,272362047.18500245,58.41498559,0.88466678,0.3486,0.2903,23.49883893,267202000,13797500
BRID,Bridgford Foods Corporation,12.2,110737347.54125412,2.44108761,0.4137346,4.965,4.965,7.65488607,106306000,9076830
CWCO,Consolidated Water Co. Ltd.,14.1309,216091250.70356247,39.7460668,2.70259825,0.3654,0.0565,13.36407305,196744000,15292100
BWMN,Bowman Consulting Group Ltd.,25.33,342432250.9072406,90.05992245,1.31858224,0.2952,0.0212,27.25146798,191119000,13518800
TDOC,"Teladoc Health, Inc.",28.39,4597110077.104175,,2.0513871,-61.3191,-2.7322,412.00787189,4788560000,161927000
ALTR,Altair Engineering Inc.,52.54,4210704807.2865186,,7.63423694,-0.7202,-0.1154,324.53151885,3529300000,80142800
JOB,GEE Group Inc.,0.4951,56664419.90668038,2.87020649,0.33722519,0.1718,0.1706,3.03509479,56592000,114450000
THRN,"Thorne Healthtech, Inc.",4.65,248716931.17449668,39.14185639,1.07644553,0.1218,0.1036,19.10258116,260701000.00000003,52812379
PED,Pedevco Corp.,1.06,90937688.28037383,22.66949153,3.20092468,0.0472,-0.0162,4.96840821,59249600,85790300
AOUT,"American Outdoor Brands, Inc.",10.33,137697594.38925543,,0.67338887,-5.837,-4.6576,13.15881764,150296000,13329900
RADI,"Radius Global Infrastructure, Inc.",13.38,1274894037.7739778,,11.83733633,-0.1588,-1.3546,183.59640799,2152550000,95283600
CRWS,"Crown Crafts, Inc.",5.75,58176036.74107143,6.78294574,0.68364549,0.8273,0.9835,4.34153022,57991500,10117600
HSON,"Hudson Global, Inc.",24.7,68927427.20207255,8.5842343,0.3919807,3.054,1.0746,3.82808189,85392000,2790580
VALU,"Value Line, Inc.",55.5,524520455.0186916,27.91838439,12.53905919,1.9163,2.4959,35.33637626,456494000,9450820
QRHC,Quest Resource Holding Corporation,6.385,126138946.57120743,,0.46655757,-0.1693,0.0816,15.22348637,230115000,19755500
BMTX,"BM Technologies, Inc.",4.5962,56250349.47054902,33.18152245,0.65305645,0.1888,1.4275,2.83063869,53432200,12238400
ESOA,Energy Services of America Corporation,2.6032,43388014.365,10.97770154,0.21594207,0.2332,0.2359,5.21064697,70679400,16667200
FSTR,L.B. Foster Company,12.07,131916594.4540034,,0.26618396,-0.1839,0.3372,18.83256755,211851000,10929300
USAP,"Universal Stainless & Alloy Products, Inc.",8.5985,77196924.49289186,,0.36571823,-0.9,-0.9009,12.99729907,160812000,8977950
AEHR,Aehr Test Systems,34.09,946319490.3715336,82.35842461,16.83132759,0.4547,0.3402,76.41096353,722148000,27759400
BDL,"Flanigan's Enterprises, Inc.",26.375,49021813.85564698,7.87396938,0.31429578,3.396,3.396,6.58308079,78888700,1858650
OFIX,Orthofix Medical Inc.,21.11,760204781.49246,,0.91971278,-2.2855,-1.9491,60.50045463,359270000,36011600
ITP,"IT Tech Packaging, Inc.",0.6099,6962570.03033218,5.63208333,0.36597453,0.1128,0.1513,0.54895849,54890200,11415900
CWAN,"Clearwater Analytics Holdings, Inc.",19.77,4712187526.014795,,12.67245485,-0.0261,-0.0614,379.43739667,3000630000,189283623
COHN,Cohen & Company Inc.,8.62,14800040.98100724,,0.09891191,-4.666,7.4832,69.25065989,818075000,1716940
PKE,Park Aerospace Corp.,13.94,285368680.12917596,34.60945529,5.20998171,0.39,0.4118,14.59448905,178288000,20471200
INTT,inTest Corporation,12.845,141589782.31462333,26.67454689,1.37764089,0.5153,0.6788,13.64128503,92157400,11022900
MLP,"Maui Land & Pineapple Company, Inc.",9.1,177619654.73509932,31.74491941,8.08700475,0.2854,-0.1767,14.47393398,167761000,19518600
VNDA,Vanda Pharmaceuticals Inc.,7.56,427820752.7999999,68.42576029,1.68972857,0.1156,0.5824,-0.9696853,119165000,56590100
INTG,The Intergroup Corporation,43.11,95592719.42625263,,1.80027905,-3.0372,-3.9217,21.88145066,258858000,2217410
JRSH,"Jerash Holdings (US), Inc.",4.252,52850197.66068654,10.47705969,0.38186496,0.4086,0.6656,2.94514868,32265800,12429500
DCT,"Duck Creek Technologies, Inc.",18.955,2570870409.025303,,8.12122382,-0.107,-0.063,216.09290263,1242900000,135630000
CODX,"Co-Diagnostics, Inc.",3.035,93835697.32871972,6.26898048,1.70090269,0.4761,1.2259,0.30649593,14470100,30917900
RELI,"Reliance Global Group, Inc.",0.646,11663187.08571429,,0.76179101,-0.6551,-2.0896,2.4380304,27507400,18054500
MRAM,"Everspin Technologies, Inc.",6.68,135888236.87931034,15.37442015,2.28657163,0.4595,0.2174,12.21267501,105631000,20342600
ORN,"Orion Group Holdings, Inc.",2.93,93920815.44727273,,0.12169326,-0.5329,-0.4733,14.10304733,143109000,32054900.00000001
CRSR,"Corsair Gaming, Inc.",15.545,1492143618.4309254,,1.0172491,-0.5069,1.0096,171.62506738,1361280000,95988700
CDMO,"Avid Bioservices, Inc.",15.44,962056549.1104332,9.73566974,7.59800839,1.9149,1.8116,109.92622955,1158350000,62309400
SGRP,"SPAR Group, Inc.",1.3,29532690.27027028,,0.11215347,-0.1234,-0.0836,5.75311482,61181200,22717500
GTIM,Good Times Restaurants Inc.,2.8499,34048151.53144982,,0.24038712,-0.2121,-0.2119,7.46060705,70294000,11947100
BCOV,Brightcove Inc.,6.2,260847770.47468355,,1.23717085,-0.0766,0.1279,25.72314613,258177000.00000003,42072200
GTEC,Greenland Technologies Holding Corporation,2.39,31018624.3930131,5.42011834,0.29575635,0.4225,0.578,6.05379317,63532700,12978500
USEG,U.S. Energy Corp.,2.43,60807868.00000001,,1.65754917,-0.2862,-0.394,7.33763941,82608800,25023800
UEC,Uranium Energy Corp.,4.139,1530614844.797543,325.6,17.03775192,0.0134,0.0194,153.65433926,1396920000,369803000
PCYO,Pure Cycle Corporation,8.8585,212485681.9198266,26.96465089,11.07723842,0.3447,0.3982,20.79281401,227695000,23986600
JYNT,The Joint Corp.,18.3539,266676274.1221604,328.07017544,2.87275471,0.0589,0.4403,31.54416512,246521000,14529700
LFVN,Lifevantage Corporation,3.99,50151514.03526449,144.89051095,0.2420838,0.028,0.2387,5.29781997,44276300,12569300
ARAY,Accuray Incorporated,2.41,226006820.54032257,,0.55363739,-0.1047,-0.0581,40.04865641,318642000,93778800
DRCT,"Direct Digital Holdings, Inc.",5.16,75017959.64271845,,0.2347799,-0.4235,-0.5382,10.43923661,24899800,3260364
SCTL,"Societal CDMO, Inc.",1.34,113286690.93333332,,,,-0.2577,23.20141995,,84542300
LAKE,"Lakeland Industries, Inc.",14.13,103429993.81245527,35.82969992,0.97279217,0.4016,1.412,8.11921028,60320500,7319890
KMDA,Kamada Ltd.,4.56,204408665.83741933,,1.81736095,-0.20754655,-0.05178084,19.31721139,189585468.89999995,44826500
ICMB,"Investcorp Credit Management BDC, Inc.",3.9,56115150,57.95795796,6.10944695,0.0666,0.1808,23.00340806,196635000,14388500
ADTN,"ADTRAN Holdings, Inc.",18.69,1451389471.749866,,1.66002427,-0.6391,-0.1777,208.61185259,1767590000,77655900
AMS,American Shared Hospital Services,3.1602,19444710.6,15.43269231,1.03806217,0.2104,0.032,3.13938569,23121100,6153000
ZDGE,"Zedge, Inc.",2.22,32800024,4.33424444,1.16032389,0.5216,0.6536,2.02181934,14075600,14774775
EDTK,Skillful Craftsman Education Technology Limited,1.72,25627999.01714286,,1.40995279,-0.2913,-0.1023,2.13035595,,14900000
FIVN,"Five9, Inc.",76.88,5420454943.471852,,7.37714436,-1.2173,-0.785,715.93381513,5479180000,70505400
LMNR,Limoneira Co,12.83,226889752.14274573,,1.21807535,-0.0493,-0.0449,45.49866629,343844000,17684300
CHCI,"Comstock Holding Companies, Inc.",4.16,39394140,5.46577322,1.10199915,0.816,1.4963,5.41579613,41455800,9469740
ISSC,"Innovative Solutions and Support, Inc.",8.445,146235427.5263158,26.47058824,5.31945706,0.323,0.3201,17.2604232,131714000,17316200
RDVT,"Red Violet, Inc.",23.66,328727364.4293015,958.36734694,6.27458155,0.025,0.0489,39.24860699,208576000,13893800
KRUS,"Kura Sushi USA, Inc.",60.575,593158023.5517551,,4.00076414,-0.1613,-0.0786,91.73506693,712122000,9792130
SND,"Smart Sand, Inc.",1.77,80139587.58947368,,0.3723454,-0.3719,-1.213,17.68648649,109299000,45276600
WLDN,"Willdan Group, Inc.",18.84,250476316.44936708,,0.62069493,-0.692,-0.6756,51.4271964,314729000,13294900
BOXL,Boxlight Corporation,0.4167,30887559.39409127,,0.15230449,-0.1614,-0.2499,13.04019342,119734000,74124200
GENC,"Gencor Industries, Inc.",10.6648,156321455.74718517,,1.52980974,-0.0254,-0.0254,8.55890356,33580900,14657657
MTEX,"Mannatech, Incorporated",17.55,32616094.37383178,7.07266558,0.21972557,2.3932,4.7136,2.91921822,30897200,1858470
PATI,"Patriot Transportation Holding, Inc.",7.83,27415093.57262751,4.01127049,0.31272957,2.0979,1.9845,3.09716163,21875600,3501290
TAOP,Taoping Inc.,0.7105,11077255.62890625,5.54913295,0.4063307,0.1384,-0.7657,2.7627685,,15590800
FSI,Flexible Solutions International Inc.,3.21,39888295.20376176,10.05991801,0.92817999,0.3202,0.2758,6.66062168,26271400,12426300
BBDC,"Barings BDC, Inc.",8.7085,947761988.182688,29.75262623,5.32711175,0.2951,1.1894,324.5779531,2135940000,108832000
FLXS,"Flexsteel Industries, Inc.",18.8,99139733.31186257,,0.20277697,-0.2845,0.285,29.531874,186102000,5273390
ALOT,"AstroNova, Inc.",13.39,98409897.24222223,188.81118881,0.75257936,0.0727,0.876,20.26764866,123972000,7349510
SNDA,"Sonida Senior Living, Inc.",14.25,95046775.32663319,,0.39661988,-9.3964,37.9189,115.79891168,770854000,6669950
TRX,TRX Gold Corporation,0.4744,131003746.73777778,,5.38667125,-0.00208572,-0.02253004,18.91783846,87224810.4,276146000
ASYS,"Amtech Systems, Inc.",10.68,149521645.27071822,8.80350195,1.41337499,1.2467,1.2244,17.86117145,84629000,14000200
ANIP,"ANI Pharmaceuticals, Inc.",42.42,740851227.76565,,2.51154729,-4.4839,-3.3974,156.29143911,781364000,17464664
EEX,"Emerald Holding, Inc.",3.9,263676923.2994924,40.32753327,0.98922246,0.099,-1.5945,139.43457844,858013000,67609500
FRGI,"Fiesta Restaurant Group, Inc.",8.4,218316151.65298945,,0.56195543,-0.6381,-0.5898,55.29590798,279126000,25990000
MGLD,"The Marygold Companies, Inc.",1.79,70496396.53005464,20.31076582,1.99667775,0.0901,0.0294,8.89878221,33540000,39383500
CATO,Cato Corporation (The),9.9,206834040.00000003,,0.26669479,-0.1469,1.6533,32.93784057,229283000,20892352
MNDO,MIND C.T.I. Ltd.,2.2999,46237938.8250655,8.39750642,2.1049307,0.2759,0.2934,5.05697355,27671700,20104300
TLF,"Tandy Leather Factory, Inc.",4.45,36904511.25218326,44.17210682,0.45392489,0.1018,0.1553,7.30957787,37443400,8293150
PCTI,"PCTEL, Inc.",4.64,87111335.16059957,75.44426494,0.85348434,0.0621,0.0084,10.62984022,61703000,18774000
FPAY,"FlexShopper, Inc.",1.16,25230934.27027027,20.10869565,0.19608248,0.1757,0.0359,22.17643929,148392000,21750800
TAYD,"Taylor Devices, Inc.",16.0127,56085215.45252712,13.85132149,1.54960068,1.1317,0.6399,5.59789897,24792800,3502550
DAKT,"Daktronics, Inc.",4.02,182772216.1297297,,0.25361946,-0.5256,0.0131,33.24840425,179506000,45465700
BRN,"Barnwell Industries, Inc.",2.6,25887386.2962963,4.75519549,0.98653412,0.5678,0.5664,2.48315557,13767700,9956690
TRT,Trio-Tech International,5.009,20420089.1182,8.85896527,0.4536033,0.5909,0.5738,2.37000509,12421100,4076680
PCYG,"Park City Group, Inc.",5.8192,107077085.70182873,29.26531646,5.95298806,0.2001,0.1763,15.34718671,80617600,18400700
ASUR,Asure Software Inc,10.45,210678495.71999997,,2.30681468,-0.881,0.1637,41.68828536,147793000,20160600
APT,"Alpha Pro Tech, Ltd.",4.1112,51451487.63117646,16.0566706,0.82236334,0.2561,0.5005,6.7264949,37880900,12515000
AIRI,Air Industries Group,5.22,16954230.47490348,11.68772563,0.30584093,0.4432,0.4467,8.09895936,49548300,3247940
PDEX,"Pro-Dex, Inc.",17.14,61366610.92243931,16.73076923,1.49031726,1.0672,1.0244,13.01653993,77036700,3580320
SQFT,"Presidio Property Trust, Inc.",1.0501,12846027.24669903,,0.69423586,-0.6351,-0.4641,17.70163261,99425700,12233100
COCO,"The Vita Coco Company, Inc.",13.225,739598801.836695,101.33647799,1.72667992,0.1292,0.3422,129.08757972,632788000,55922992
HROW,"Harrow Health, Inc.",14.61,400513477.580448,,4.55446025,-0.8301,-0.6906,82.09764275,361096000,27413700
MDIA,Mediaco Holding Inc.,1.4906,32264639.408,,0.46049919,-1.7501,-1.043,27.83505964,144446000,21645397
YGMZ,MingZhu Logistics Holdings Limited,1.515,34784819.84313725,33.04535637,0.48155192,0.0463,-0.0493,8.04918446,,22960300
WHG,Westwood Holdings Group Inc,12.6,106006599.24324325,79.15647922,1.4796534,0.1667,1.2315,18.14555215,59010800,8413220
FGI,FGI Industries Ltd.,2.15,20425000,5.60938297,0.11486589,0.4312,0.8322,7.44639404,37866200,9500000
PERF,Perfect Corp.,7.58,896439560.9783783,7.04359414,,1.0505,0.0758,173.6427011,,101475000
DPSI,"DecisionPoint Systems, Inc.",8.62,63766401.09219857,33.65155131,0.71834741,0.2723,0.1862,11.42140726,42126400,7397490
OOMA,"Ooma, Inc.",14.42,357616000,,1.70023557,-0.1362,-0.0746,71.15012205,389077000,24800000
RAIL,"Freightcar America, Inc.",3.48,59937108.56470589,,0.28136136,-1.1391,-1.9959,30.34194051,186289000,17223300
SSTI,"ShotSpotter, Inc.",36.38,443688670.5869627,113.00940439,6.02188213,0.3278,-0.3804,88.53010961,349436000,12195900
UG,"United-Guardian, Inc.",11.98,55036121.0749215,17.03086797,3.76592,0.6544,1.014,9.00653913,45038400,4594000
CODA,"Coda Octopus Group, Inc.",7.41,80460016.55487806,25.35559678,4.20711079,0.3396,0.4375,13.83673217,35163500,10858300
BGI,Birks Group Inc.,7.5,140140401,,1.00858484,-0.0702,0.0546,51.28158232,,18685370
DSWL,"Deswell Industries, Inc.",3.16,50355352.52564102,14.30536451,0.55151865,0.2198,0.5102,1.21203385,,15935200
SLNG,"Stabilis Solutions, Inc.",4.595,84487030.21595743,,0.87542625,-0.2851,-0.4455,18.48247377,143853000,18386700
SYPR,"Sypris Solutions, Inc.",1.86,41200234.27173914,,0.37663098,-0.1014,0.1266,8.76317706,40559400,22150700
CCEL,"Cryo-Cell International, Inc.",4.0887,34832658.99684864,26.79521277,1.13322772,0.154,0.2492,8.79495911,68431500,8519250
KEQU,Kewaunee Scientific Corporation,16.5167,46745565.32489565,,0.24435204,-0.9545,-2.1989,15.5184965,71222000,2830200
CLBT,Cellebrite DI Ltd.,5.36,1016520034.2079396,6.27446329,3.86316707,0.9144,0.442,188.74390527,610762000,189649000
DXR,Daxor Corporation,8.65,34937318.72316385,7.98470535,,1.1115,1.1763,8.5153486,,4039000
RFIL,"RF Industries, Ltd.",5.22,53208958.61271676,36.86079545,0.62534508,0.1427,0.1414,18.05340777,83513100,10193300
HGBL,Heritage Global Inc.,2.64,97500939.90280373,15.29445397,2.45197442,0.1798,0.0827,19.283146,46981500,36932200
CVU,"CPI Aerostructures, Inc.",3.71,45942513.88461538,25.6916996,0.56258817,0.1527,0.5593,16.77425436,41082200,12383400
